ClientID,Age,AnnualIncome,PurchaseAmount,PurchaseFrequency,CustomerSatisfaction,Region,Ville,Latitude,Longitude,Population,Altitude,DiscountApplied,OrderMethod,PaymentMethod,ShippingCost
Client_10876,58.0,69092.67212643844,131.04712901483362,0.3810800682190211,3.8503565818817953,Haute-Corse,San-Nicolao,42.375,9.525,2033.0,126.0,True,Mobile App,Bank Transfer,15.845551617394449
Client_30354,76.0,28670.113366162754,635.6824764351779,1.454753102312872,1.1757606509068528,Seine-et-Marne,Pontcarré,48.8,2.704,2156.0,115.0,True,Online,Bank Transfer,10.710555177541186
Client_25876,35.0,25418.388882894287,3123.0931202411953,2.3197689703508853,0.29871902215086843,Hautes-Pyrénées,Viscos,42.91,-0.044,33.0,1235.0,False,Online,PayPal,14.89728705617196
Client_34543,62.0,-1211.2696935572696,212.09498153176506,1.0235532871284005,1.9388487564628765,Essonne,Wissous,48.732,2.327,6991.0,79.0,False,Online,PayPal,20.08802313158528
Client_4695,73.0,24643.796505005346,92.73400788881447,1.61910150554824,3.608261625751554,Calvados,Longueville,49.341,-0.959,277.0,28.0,True,Online,PayPal,18.433656885004304
Client_8145,55.0,22180.302914530082,95.45682898300805,2.0859718227565653,0.3195294264919166,Dordogne,Nailhac,45.226,1.153,293.0,254.0,True,Mobile App,PayPal,16.096472574855692
Client_25469,57.0,40326.770278090524,1309.9936632056565,1.7682968580703522,0.2537602133157293,Hautes-Pyrénées,Barbazan-Debat,43.196,0.118,3500.0,387.0,True,In-store,PayPal,9.23049108550946
Client_15501,55.0,34427.26011328626,657.6005469618045,2.121925062131739,2.6695646521681757,Loir-et-Cher,Montrichard Val de Cher,47.343,1.184,3645.0,114.0,True,In-store,PayPal,11.341509529402577
Client_23306,21.0,57508.487586200165,366.38113807081385,0.9846650249799307,6.581667024590822,Orne,La Madeleine-Bouvet,48.471,0.904,411.0,198.0,True,Mobile App,Bank Transfer,18.19484883512021
Client_27502,50.0,37808.23246361824,891.1689485087281,1.5620864778798424,2.779854789165773,Haute-Saône,Froideterre,47.707,6.532,364.0,316.0,False,Online,Bank Transfer,15.88405824990045
Client_22573,50.0,20270.728154868782,652.0265731125035,1.4998628111656764,1.1297701226947128,Oise,Catheux,49.652,2.121,103.0,137.0,True,In-store,Bank Transfer,14.754764633401463
Client_24095,30.0,51455.69101757213,111.55658818706382,0.856009053613261,3.44802501854414,Pas-de-Calais,Nabringhen,50.744,1.862,230.0,128.0,True,Mobile App,Bank Transfer,14.667768336425404
Client_33495,37.0,19922.258155525164,320.1579227124378,1.6304087410336032,0.8963293407036419,Vosges,Frain,48.086,5.878,126.0,359.0,False,Mobile App,Bank Transfer,10.532061886993354
Client_13011,75.0,82662.11060233718,289.5820790841053,0.9814882574476098,3.1731011219156136,Hérault,Montels,43.294,3.03,246.0,8.0,True,Online,PayPal,8.071654437960538
Client_26261,55.0,59530.41494990001,60.9759048624681,0.6255503973537212,2.832199289795536,Bas-Rhin,Grassendorf,48.819,7.612,255.0,249.0,False,Mobile App,Bank Transfer,21.08633871152399
Client_16758,78.0,74001.88591042743,1042.7043865707687,1.2291690164971272,4.642843631375081,Lot,Baladou,44.922,1.556,384.0,240.0,False,Online,Bank Transfer,11.719641891032238
Client_27045,21.0,34417.874376216074,424.35309194768115,1.695174380977154,2.160078778883708,Rhône,Corcelles-en-Beaujolais,46.155,4.724,984.0,203.0,False,In-store,Bank Transfer,6.789493525862444
Client_29455,56.0,31427.58264787198,19.0480399307568,1.550207873635265,3.0862905743143774,Seine-Maritime,Cliponville,49.676,0.659,252.0,123.0,True,Online,Credit Card,19.435325834133362
Client_10088,33.0,62080.731007479306,33.757919976302816,1.2155044830143344,1.4780200303489393,Eure-et-Loir,Lèves,48.469,1.481,5623.0,150.0,False,In-store,Bank Transfer,11.663619313848638
Client_26707,57.0,22993.142824570154,836.6652550906499,1.1936850812152302,1.5881945438447564,Haut-Rhin,Folgensbourg,47.549,7.444,915.0,449.0,False,Mobile App,PayPal,14.060794302033164
Client_7324,23.0,-7913.659472920613,115.57579714153047,1.0346963045919897,4.967147406702387,Côtes-d'Armor,Coëtmieux,48.491,-2.601,1812.0,61.0,True,In-store,Bank Transfer,16.58712103378224
Client_1169,61.0,33086.17527138775,1030.3475129244678,1.671725931229937,0.24767520821516875,Aisne,Villers-Hélon,49.263,3.262,199.0,150.0,False,Mobile App,Credit Card,17.292068746574863
Client_18944,43.0,23714.214155321424,959.2676342286394,0.6529428451413523,2.641962503049644,Haute-Marne,Hâcourt,48.164,5.574,41.0,364.0,False,Mobile App,Bank Transfer,8.449115613784368
Client_327,33.0,23280.898340937372,894.4392803232099,0.3439549979938942,3.6705310467714294,Ain,Sainte-Olive,46.019,4.934,331.0,289.0,True,Online,PayPal,26.767406446406476
Client_21943,29.0,38704.388824313966,573.2574652460323,0.7178076579890722,0.3006369252911574,Nord,Clary,50.079,3.401,1086.0,136.0,False,Mobile App,Bank Transfer,9.944839052109284
Client_28153,58.0,18945.38281644187,720.3554846089403,1.4108965264403739,2.213460458808522,Saône-et-Loire,Reclesne,47.04,4.27,292.0,367.0,True,In-store,PayPal,17.642374352987645
Client_20555,64.0,16186.176973096392,252.5257113868937,0.9969165696895986,1.4340403043323136,Morbihan,Concoret,48.064,-2.207,758.0,98.0,False,Mobile App,Bank Transfer,18.719723761646
Client_24730,35.0,50857.257153198225,1094.0354455822678,3.1058310388585184,4.04839044566012,Puy-de-Dôme,Saint-Éloy-la-Glacière,45.56,3.574,64.0,1015.0,False,Online,Credit Card,21.113847438962008
Client_30856,20.0,37091.80824702243,259.7372430572393,2.2342213141834173,4.242631955229079,Deux-Sèvres,La Foye-Monjault,46.188,-0.54,843.0,54.0,True,In-store,Credit Card,16.130922382076335
Client_17637,35.0,14591.031207598042,512.6890959525153,1.4193919420293004,1.6942070977267618,Maine-et-Loire,Le Plessis-Grammoire,47.501,-0.432,2622.0,34.0,False,In-store,Bank Transfer,15.90552146361352
Client_28237,36.0,28489.356214339594,534.9694404259708,1.083634965552373,0.6603829433577943,Saône-et-Loire,Saint-Martin-en-Bresse,46.818,5.06,1913.0,197.0,False,In-store,Bank Transfer,13.611805654228277
Client_30407,70.0,35054.549046150314,758.8291079770254,1.7792376214555465,1.170897835547244,Seine-et-Marne,Saint-Pathus,49.07,2.801,6358.0,101.0,False,Online,PayPal,16.83049663007884
Client_32035,69.0,85156.9932536099,421.5909658522987,1.2504505616049444,0.35150865316163615,Tarn,Saint-Germier,43.679,2.229,157.0,275.0,True,Mobile App,Credit Card,17.170260435251393
Client_33248,48.0,27185.33587903119,750.209885529734,1.399109238852546,4.0910467968371265,Haute-Vienne,Saint-Pardoux-le-Lac,46.078,1.202,1347.0,,False,In-store,Bank Transfer,15.749853860168011
Client_32626,51.0,16101.475881809612,100.03129166182568,1.0845903637271526,0.36507166578486583,Vendée,Le Bernard,46.439,-1.468,1293.0,26.0,False,Online,Bank Transfer,13.907382420139129
Client_26807,22.0,29677.57813512016,417.36264338711436,1.0798985561745278,6.05030276154755,Haut-Rhin,Magstatt-le-Bas,47.637,7.411,506.0,322.0,True,In-store,PayPal,14.593137574760412
Client_2345,19.0,19241.58330194061,2317.9718701058473,0.6970070736706809,9.627874986960833,Ardèche,Valgorge,44.59,4.123,417.0,946.0,False,Mobile App,Bank Transfer,28.433887565545305
Client_114,75.0,28815.166467628675,220.37301184206206,1.6818345266706742,0.8521365942195107,Ain,Crans,45.964,5.193,306.0,296.0,False,Online,PayPal,12.081108824309277
Client_26677,78.0,20972.631719660603,256.533127480415,1.5518955473321094,0.7211969840674717,Haut-Rhin,Cernay,47.808,7.179,11745.0,296.0,True,Online,PayPal,11.419232433275369
Client_13582,79.0,93727.0336697892,463.83446727905323,3.1843397094140915,4.458764549945688,Indre,Diou,47.046,2.027,262.0,145.0,True,Online,Credit Card,9.871466825285912
Client_30756,65.0,46191.43787059344,365.74949592744167,1.611816045388072,2.8986799238389995,Yvelines,Vieille-Église-en-Yvelines,48.67,1.875,612.0,171.0,True,Online,Bank Transfer,21.31388725065751
Client_30431,75.0,68123.84759429544,1019.9274342966,1.2892154123964756,2.7152233462754456,Seine-et-Marne,Sognolles-en-Montois,48.511,3.167,359.0,134.0,False,Online,Bank Transfer,13.600959236111278
Client_17594,74.0,51415.28924088918,652.7640344871318,1.60652701906867,0.9358539361421752,Maine-et-Loire,Feneu,47.571,-0.594,2202.0,41.0,False,Mobile App,Bank Transfer,9.444446221025979
Client_8628,67.0,59682.98497998539,854.7858025561335,2.8282216599378778,0.5514456190365848,Doubs,Geney,47.485,6.565,122.0,377.0,False,Online,Credit Card,6.526387251379367
Client_26643,76.0,44369.11089406823,850.8881075860993,0.3979134497605777,0.5993865517676298,Haut-Rhin,Bendorf,47.488,7.281,248.0,566.0,False,Online,PayPal,21.592989861490018
Client_23933,33.0,53777.366077510036,288.008208409231,3.018820826579064,4.193748842436487,Pas-de-Calais,Herlincourt,50.344,2.302,107.0,135.0,True,Mobile App,Credit Card,12.113810715953175
Client_3019,18.0,17499.144885209396,792.716909060307,0.8980913295987274,5.819075626880721,Ariège,Moulin-Neuf,43.074,1.944,238.0,353.0,False,In-store,PayPal,23.532584217436064
Client_9031,27.0,33202.50352798052,420.3648533334251,1.0211947421114977,3.2144847136480306,Drôme,Chantemerle-lès-Grignan,44.404,4.836,241.0,207.0,True,Online,Credit Card,11.713352983451392
Client_13092,65.0,39494.625251233396,314.763674153907,0.8557349809426875,1.2265145741061003,Hérault,Sainte-Croix-de-Quintillargues,43.774,3.909,955.0,152.0,True,Online,PayPal,10.392241490760785
Client_14361,20.0,26430.96814599481,222.9091163132622,3.4383782939078276,3.548961591501022,Isère,Sainte-Blandine,45.546,5.441,1001.0,428.0,False,In-store,Credit Card,17.651187259780585
Client_30264,71.0,79108.53808980066,665.5647384481986,1.8683490606930406,2.2636922162573008,Seine-et-Marne,Marolles-en-Brie,48.776,3.162,412.0,139.0,False,Online,Bank Transfer,22.111467615939713
Client_10875,69.0,51389.40660599493,1035.9715107322913,0.9182057875763362,0.3647812960447092,Haute-Corse,Santa-Maria-Poggio,42.34,9.539,792.0,230.0,True,Online,Bank Transfer,18.46634506316651
Client_10671,20.0,29215.1440732044,1366.5927933645664,1.3541495306558018,5.870455628568765,Corse-du-Sud,Zévaco,41.892,9.049,51.0,742.0,True,Online,PayPal,16.45726378403232
Client_16725,52.0,47883.56183459198,1221.948655235467,0.7796365342440637,0.26177053596719624,Loiret,Trinay,48.086,1.952,213.0,124.0,True,Mobile App,PayPal,9.794083592986311
Client_21097,71.0,21471.58194311555,216.56976160573942,1.6849587736319358,1.1833553619459884,Moselle,Jallaucourt,48.84,6.386,146.0,264.0,False,Mobile App,PayPal,19.366206796054342
Client_3302,37.0,39783.23409867859,72.65912115057986,0.4476207581759428,1.961940515911421,Aube,Les Granges,48.058,4.053,82.0,139.0,False,Online,Bank Transfer,16.799173640893226
Client_336,36.0,42250.24942718769,328.5633219533639,2.0648369768387025,0.5282299092966185,Ain,Salavre,46.364,5.346,284.0,315.0,False,Mobile App,PayPal,17.504338282390588
Client_11703,73.0,36149.23594134797,928.2360330361973,1.386917953989104,3.495785067331027,Haute-Garonne,Rebigue,43.489,1.473,482.0,235.0,True,Online,PayPal,20.490801269037046
Client_3724,56.0,29320.07526016514,877.4608427571054,2.708758403298793,2.2269553690785338,Aude,Fraisse-Cabardès,43.325,2.271,104.0,336.0,False,Online,Bank Transfer,20.33327886376427
Client_33597,39.0,70503.11945079944,1049.766800263153,1.4842201022147337,2.5410561858645186,Vosges,Martigny-les-Gerbonvaux,48.445,5.795,113.0,340.0,True,In-store,Bank Transfer,19.97139751856489
Client_8738,64.0,26993.335979546053,139.6435065115955,2.238093757733895,3.7597904360041365,Doubs,Montbéliard,47.51,6.798,25573.0,353.0,False,Mobile App,Bank Transfer,13.839603313962407
Client_17671,79.0,-6193.504630627279,62.23006442203874,1.4323762314739867,0.03541858293984723,Maine-et-Loire,Saumur,47.26,-0.076,26215.0,43.0,True,Mobile App,PayPal,18.340880048486664
Client_25701,53.0,28048.030512009933,34.84773559553366,2.157252130942126,2.725869508500084,Hautes-Pyrénées,Marsac,43.329,0.088,225.0,246.0,False,Online,Credit Card,5.6345968381734615
Client_33568,30.0,24178.020649038568,786.7496372681577,1.149697494561981,4.205008149620095,Vosges,Langley,48.359,6.325,148.0,296.0,True,Mobile App,Bank Transfer,12.323820842700108
Client_5184,25.0,50555.59894754061,1746.7712503152331,2.2653715257556177,3.7024698085009344,Cantal,Vèze,45.267,2.994,60.0,1208.0,True,Mobile App,PayPal,18.621465011920794
Client_14929,30.0,44919.32742389555,524.3672605111619,1.512266673965198,4.047962671443766,Jura,Reithouse,46.559,5.558,52.0,546.0,False,Online,Credit Card,9.280059023621657
Client_7712,38.0,9869.61750400765,645.0706765026091,0.7672569515576473,1.2066081953462153,Creuse,Felletin,45.885,2.174,1536.0,576.0,False,Mobile App,Bank Transfer,9.317637635443473
Client_4218,64.0,45337.227955416296,965.3983105780549,1.262556879769436,3.879460929241386,Aveyron,Saint-Jean-Delnous,44.044,2.492,387.0,508.0,True,Online,Bank Transfer,16.592844181874526
Client_33895,64.0,65439.09416796752,448.426518995218,0.8756741579965854,1.8612010849796279,Yonne,Champignelles,47.78,3.071,899.0,191.0,True,Mobile App,PayPal,11.362816280044566
Client_3211,30.0,30912.52153550378,427.5347771129881,1.100546507544286,3.489199578377632,Aube,Champfleury,48.618,4.005,105.0,118.0,True,In-store,Bank Transfer,19.654490086376807
Client_1314,44.0,9773.034064888769,2034.6083547586823,1.6027131756527013,6.438288353635603,Allier,La Guillermie,45.983,3.639,120.0,765.0,True,Online,Bank Transfer,11.762278246154745
Client_10389,77.0,119556.21873485763,111.66577609654723,1.3248167835673015,1.3429591020386145,Finistère,Lennon,48.193,-3.897,789.0,89.0,False,Mobile App,PayPal,11.870858639461769
Client_11039,56.0,195.67973421780377,60.92351245659614,1.8635389621190441,3.2483860664382984,Gard,Goudargues,44.216,4.466,1116.0,196.0,False,Online,Credit Card,16.291104131840832
Client_27117,75.0,41198.133558433365,1149.909314800399,1.7038431591213687,0.230912883888152,Rhône,Neuville-sur-Saône,45.878,4.84,7721.0,217.0,True,Online,PayPal,20.681142791353977
Client_34652,74.0,37644.9496171159,88.07191060251739,1.711224939576783,0.9967492317239035,Val-de-Marne,Le Plessis-Trévise,48.809,2.573,20218.0,105.0,True,Mobile App,Bank Transfer,6.374242193986385
Client_20184,24.0,40299.06074984166,272.7518780382075,0.900161692813748,5.939386427207941,Meuse,Frémeréville-sous-les-Côtes,48.8,5.655,124.0,274.0,True,Mobile App,PayPal,11.598611958452963
Client_818,71.0,38444.21764155849,580.0134969523357,2.2309160641007346,1.9526424803491937,Aisne,Maast-et-Violaine,49.285,3.45,140.0,131.0,True,Online,Bank Transfer,16.513010441109003
Client_24827,18.0,36892.58477767134,1445.3210765886931,1.5467230614339829,6.819713973611379,Puy-de-Dôme,Tourzel-Ronzières,45.527,3.129,199.0,736.0,False,Mobile App,Bank Transfer,14.538944296127864
Client_6749,48.0,20690.777199033604,1675.8140144160795,1.4621098285221494,0.19348813869937365,Côte-d'Or,Chazilly,47.182,4.582,145.0,421.0,False,Online,Bank Transfer,15.480714143648074
Client_23667,18.0,1320.169365624537,880.0784581550233,0.6847215341207453,5.7903514484367875,Pas-de-Calais,Boulogne-sur-Mer,50.725,1.613,40910.0,34.0,False,In-store,Bank Transfer,16.718547110151064
Client_19270,31.0,56465.276653280205,65.22347537440281,1.5389010431785684,2.294197028965196,Mayenne,Forcé,48.034,-0.702,1092.0,72.0,False,In-store,Bank Transfer,6.608756343933269
Client_16541,61.0,52543.048363226146,880.6008670251688,1.315592430281979,0.4372072385443522,Loiret,Égry,48.104,2.438,355.0,109.0,False,Mobile App,Bank Transfer,22.769974899453423
Client_21140,33.0,39570.3197377238,479.40783981409453,0.9418090438029504,1.6330320757985246,Moselle,Lesse,48.963,6.506,204.0,278.0,True,In-store,PayPal,16.934139390881953
Client_2048,18.0,9190.407698918523,440.65131555909585,1.6708790514228933,4.642709187659116,Ardèche,Aubenas,44.621,4.39,12360.0,238.0,False,In-store,Credit Card,5.1266746838270105
Client_13153,53.0,79575.90166958033,277.18267599363645,2.000787411797109,0.7237491852708376,Hérault,Thézan-lès-Béziers,43.422,3.169,3062.0,46.0,True,In-store,PayPal,18.955475706376433
Client_11062,71.0,13576.451640997522,320.8571820739335,2.5707596899130722,1.2768525358199998,Gard,Mandagout,44.02,3.625,379.0,593.0,False,In-store,PayPal,8.613193186413396
Client_29645,42.0,26986.246063718434,87.748784529702,2.1485943320317684,3.9951872680844036,Seine-Maritime,Lillebonne,49.521,0.532,8729.0,30.0,False,Online,Credit Card,13.448475335381028
Client_5449,45.0,45483.59969818861,441.6972761724125,1.8517523578353785,4.535459288558318,Charente,Roullet-Saint-Estèphe,45.584,0.047,4312.0,65.0,True,Online,Credit Card,25.924678567771767
Client_33433,64.0,39969.543708078956,31.915508828030056,1.2112076825347509,1.1157612717213796,Vosges,Coussey,48.409,5.683,710.0,319.0,False,Online,PayPal,19.28409988119615
Client_29230,31.0,,3032.5241142410805,2.5757725882112394,2.6853834115704958,Haute-Savoie,Sixt-Fer-à-Cheval,46.055,6.776,738.0,1804.0,True,Online,Credit Card,14.413221954634965
Client_2420,76.0,-2215.840676138212,153.17193014684824,0.6591079968608266,6.027959670773662,Ardennes,La Besace,49.557,4.959,134.0,220.0,False,Online,PayPal,8.87076673343595
Client_34971,19.0,21346.035543756054,177.44966122842118,5.252383068684046,5.544219820323102,Mayotte,Dzaoudzi,-12.788,45.272,17831.0,32.0,True,In-store,PayPal,17.55933988862008
Client_31430,40.0,43774.36343733267,843.3319165571077,0.982890967564635,2.090366736875959,Somme,Hervilly,49.936,3.115,190.0,94.0,True,Mobile App,PayPal,22.65821567494872
Client_10050,59.0,40768.28725174295,501.22572187780224,1.7792854113188832,2.2846964634308304,Eure-et-Loir,Fresnay-l'Évêque,48.265,1.822,743.0,139.0,True,,PayPal,21.33767703811589
Client_25916,35.0,20529.125390948655,1322.0675851448254,3.640853555180536,0.7297417857768314,Pyrénées-Orientales,Canohès,42.655,2.832,6534.0,73.0,False,In-store,Credit Card,15.901425407045261
Client_7129,21.0,17110.686140077476,334.823813991891,1.9496906417826043,8.165988413469133,Côte-d'Or,Saint-Léger-Triey,47.315,5.365,242.0,193.0,True,Mobile App,PayPal,24.41564394694953
Client_19885,71.0,60725.58482872757,386.81542645128627,0.6715736121766581,2.156371070452291,Meurthe-et-Moselle,Saint-Ail,49.18,5.997,410.0,289.0,False,Online,PayPal,19.391170755860205
Client_26317,21.0,29018.053176661073,276.4440297491938,1.2926102483070345,2.572620106234816,Bas-Rhin,Kaltenhouse,48.792,7.834,2478.0,141.0,False,In-store,PayPal,21.357714956348172
Client_13528,21.0,57170.65624575486,1609.1073528805205,1.544561277381809,3.334130565895304,Indre,Azay-le-Ferron,46.852,1.07,852.0,112.0,True,Mobile App,PayPal,17.280846217478754
Client_14580,28.0,19340.933425502604,748.1856477204653,2.706024825602348,4.709890274026403,Jura,Baverans,47.102,5.539,497.0,217.0,False,Online,PayPal,19.184781469521592
Client_18096,64.0,72818.05929477718,652.4249036552167,0.8995501821549837,1.2091282678084339,Manche,Savigny,49.05,-1.339,439.0,100.0,False,In-store,Bank Transfer,24.51190940019933
