country,continent,year,lifeExp,pop,gdpPercap,iso_alpha,iso_num
Slovenia,Europe,1972.0,69.82,1694510.0,12383.4862,SVN,705.0
Romania,Europe,1967.0,66.8,19284814.0,6470.866545,ROU,642.0
Guinea,Africa,1962.0,35.753,3140003.0,686.3736739,GIN,324.0
Honduras,Americas,2002.0,68.565,6677328.0,3099.72866,HND,340.0
Romania,Europe,1982.0,69.66,22356726.0,9605.314053,ROU,642.0
Uruguay,Americas,1982.0,70.805,2953997.0,6920.223051000001,URY,858.0
Zambia,Africa,1957.0,44.077,3016000.0,1311.956766,ZMB,894.0
Nigeria,Africa,1957.0,37.802,37173340.0,1100.5925630000004,NGA,566.0
Costa Rica,Americas,1987.0,74.752,2799811.0,5629.915318,CRI,188.0
Ghana,Africa,1962.0,46.452,7355248.0,1190.041118,GHA,288.0
Paraguay,Americas,1957.0,63.19600000000001,1770902.0,2046.154706,PRY,600.0
Spain,Europe,1972.0,73.06,34513161.0,10638.75131,ESP,724.0
Bolivia,Americas,1952.0,40.414,2883315.0,2677.326347,BOL,68.0
Pakistan,Asia,1967.0,49.8,60641899.0,942.4082588,PAK,586.0
Finland,Europe,1952.0,66.55,4090500.0,6424.519071,FIN,246.0
Belgium,Europe,1977.0,72.8,9821800.0,19117.97448,BEL,56.0
Namibia,Africa,1967.0,51.159,706640.0,3793.694753,NAM,516.0
Uganda,Africa,1967.0,48.051,8900294.0,908.9185217,UGA,800.0
Togo,Africa,1992.0,58.06100000000001,3747553.0,1034.298904,TGO,768.0
Zambia,Africa,2007.0,42.38399999999999,11746035.0,1271.211593,ZMB,894.0
Trinidad and Tobago,Americas,1977.0,68.3,1039009.0,7899.554209000001,TTO,780.0
Serbia,Europe,2007.0,74.002,10150265.0,9786.534714,SRB,688.0
Paraguay,Americas,1987.0,67.378,3886512.0,3998.875695,PRY,600.0
Sierra Leone,Africa,1972.0,35.4,2879013.0,1353.759762,SLE,694.0
Chad,Africa,1982.0,49.517,4875118.0,797.9081006,TCD,148.0
Syria,Asia,2007.0,74.143,19314747.0,4184.548089,SYR,760.0
Panama,Americas,2007.0,75.53699999999998,3242173.0,9809.185636,PAN,591.0
Guinea-Bissau,Africa,1967.0,35.492,601287.0,715.5806402000002,GNB,624.0
New Zealand,Oceania,1957.0,70.26,2229407.0,12247.39532,NZL,554.0
Algeria,Africa,2002.0,70.994,31287142.0,5288.040382,DZA,12.0
Ireland,Europe,1957.0,68.9,2878220.0,5599.077872,IRL,372.0
Greece,Europe,1977.0,73.68,9308479.0,14195.52428,GRC,300.0
South Africa,Africa,1992.0,61.88800000000001,39964159.0,7225.069257999998,ZAF,710.0
Philippines,Asia,1977.0,60.06,46850962.0,2373.204287,PHL,608.0
Germany,Europe,2007.0,79.406,82400996.0,32170.37442,DEU,276.0
Mauritius,Africa,1982.0,66.711,992040.0,3688.037739,MUS,480.0
Kenya,Africa,2002.0,50.992,31386842.0,1287.514732,KEN,404.0
Mozambique,Africa,2002.0,44.026,18473780.0,633.6179466,MOZ,508.0
Burundi,Africa,1997.0,45.326,6121610.0,463.1151478,BDI,108.0
Kuwait,Asia,1972.0,67.712,841934.0,109347.867,KWT,414.0
Venezuela,Americas,2007.0,73.747,26084662.0,11415.80569,VEN,862.0
Argentina,Americas,1977.0,68.48100000000001,26983828.0,10079.02674,ARG,32.0
Ireland,Europe,1987.0,74.36,3539900.0,13872.86652,IRL,372.0
Finland,Europe,1987.0,74.83,4931729.0,21141.01223,FIN,246.0
Germany,Europe,1972.0,71.0,78717088.0,18016.18027,DEU,276.0
Guinea-Bissau,Africa,1987.0,41.245,927524.0,736.4153921,GNB,624.0
Mozambique,Africa,1982.0,42.795,12587223.0,462.2114149,MOZ,508.0
Costa Rica,Americas,1972.0,67.84899999999999,1834796.0,5118.146939,CRI,188.0
"Congo, Rep.",Africa,1992.0,56.433,2409073.0,4016.239529,COG,178.0
Mongolia,Asia,1962.0,48.25100000000001,1010280.0,1056.353958,MNG,496.0
Hungary,Europe,1962.0,67.96,10063000.0,7550.359877,HUN,348.0
Ghana,Africa,1952.0,43.149,5581001.0,911.2989371,GHA,288.0
Mauritania,Africa,1992.0,58.333,2119465.0,1361.369784,MRT,478.0
Puerto Rico,Americas,1977.0,73.44,3080828.0,9770.524921,PRI,630.0
Montenegro,Europe,1987.0,74.865,569473.0,11732.51017,MNE,499.0
Djibouti,Africa,1967.0,42.074,127617.0,3020.050513,DJI,262.0
Israel,Asia,1957.0,67.84,1944401.0,5385.278451,ISR,376.0
Trinidad and Tobago,Americas,1987.0,69.582,1191336.0,7388.597823,TTO,780.0
Ecuador,Americas,1967.0,56.678,5432424.0,4579.074215,ECU,218.0
Puerto Rico,Americas,1987.0,74.63,3444468.0,12281.34191,PRI,630.0
Gambia,Africa,1982.0,45.58,715523.0,835.8096107999999,GMB,270.0
Singapore,Asia,1997.0,77.158,3802309.0,33519.4766,SGP,702.0
Ethiopia,Africa,1987.0,46.684,42999530.0,573.7413142000001,ETH,231.0
Togo,Africa,1957.0,41.208,1357445.0,925.9083202,TGO,768.0
Egypt,Africa,1982.0,56.006,45681811.0,3503.729636,EGY,818.0
Sri Lanka,Asia,1952.0,57.593,7982342.0,1083.53203,LKA,144.0
Sudan,Africa,2007.0,58.556,42292929.0,2602.394995,SDN,736.0
South Africa,Africa,2002.0,53.365,44433622.0,7710.946444,ZAF,710.0
Greece,Europe,1987.0,76.67,9974490.0,16120.52839,GRC,300.0
Malaysia,Asia,1957.0,52.102,7739235.0,1810.0669920000007,MYS,458.0
Burkina Faso,Africa,2007.0,52.295,14326203.0,1217.032994,BFA,854.0
Kuwait,Asia,2007.0,77.58800000000002,2505559.0,47306.98978,KWT,414.0
Denmark,Europe,1972.0,73.47,4991596.0,18866.20721,DNK,208.0
Hungary,Europe,1997.0,71.04,10244684.0,11712.7768,HUN,348.0
Zambia,Africa,1952.0,42.038,2672000.0,1147.388831,ZMB,894.0
South Africa,Africa,1997.0,60.236,42835005.0,7479.188244,ZAF,710.0
Cuba,Americas,1977.0,72.649,9537988.0,6380.494965999998,CUB,192.0
United States,Americas,1997.0,76.81,272911760.0,35767.43303,USA,840.0
Nigeria,Africa,1972.0,42.82100000000001,53740085.0,1698.388838,NGA,566.0
Canada,Americas,1962.0,71.3,18985849.0,13462.48555,CAN,124.0
Honduras,Americas,1962.0,48.041,2090162.0,2291.156835,HND,340.0
Switzerland,Europe,1987.0,77.41,6649942.0,30281.70459,CHE,756.0
Panama,Americas,1987.0,71.523,2253639.0,7034.779161,PAN,591.0
Tanzania,Africa,2007.0,52.517,38139640.0,1107.482182,TZA,834.0
Guatemala,Americas,2007.0,70.259,12572928.0,5186.050003,GTM,320.0
Mozambique,Africa,2007.0,42.082,19951656.0,823.6856205,MOZ,508.0
Liberia,Africa,1972.0,42.614,1482628.0,803.0054535,LBR,430.0
Panama,Americas,1982.0,70.472,2036305.0,7009.601598,PAN,591.0
Norway,Europe,2002.0,79.05,4535591.0,44683.97525,NOR,578.0
Reunion,Africa,1977.0,67.064,492095.0,4319.804067,REU,638.0
Saudi Arabia,Asia,1987.0,66.295,14619745.0,21198.26136,SAU,682.0
Norway,Europe,1992.0,77.32,4286357.0,33965.66115,NOR,578.0
Comoros,Africa,1957.0,42.46,170928.0,1211.148548,COM,174.0
Panama,Americas,2002.0,74.712,2990875.0,7356.0319340000015,PAN,591.0
Croatia,Europe,2002.0,74.876,4481020.0,11628.38895,HRV,191.0
China,Asia,1987.0,67.274,1084035000.0,1378.904018,CHN,156.0
"Hong Kong, China",Asia,1957.0,64.75,2736300.0,3629.076457,HKG,344.0
South Africa,Africa,1972.0,53.69600000000001,23935810.0,7765.962636,ZAF,710.0
Namibia,Africa,1982.0,58.968,1099010.0,4191.100511,NAM,516.0
Czech Republic,Europe,1967.0,70.38,9835109.0,11399.44489,CZE,203.0
Mauritania,Africa,1967.0,46.289,1230542.0,1421.145193,MRT,478.0
Trinidad and Tobago,Americas,1967.0,65.4,960155.0,5621.368472,TTO,780.0
Brazil,Americas,1967.0,57.632,88049823.0,3429.864357,BRA,76.0
Panama,Americas,1967.0,64.071,1405486.0,4421.009084,PAN,591.0
Italy,Europe,1977.0,73.48,56059245.0,14255.98475,ITA,380.0
Croatia,Europe,1987.0,71.52,4484310.0,13822.58394,HRV,191.0
Burkina Faso,Africa,1997.0,50.324,10352843.0,946.2949618,BFA,854.0
Israel,Asia,2007.0,80.745,6426679.0,25523.2771,ISR,376.0
Slovak Republic,Europe,1977.0,70.45,4827803.0,10922.66404,SVK,703.0
Nicaragua,Americas,1987.0,62.008,3344353.0,2955.984375,NIC,558.0
Poland,Europe,1957.0,65.77,28235346.0,4734.253019,POL,616.0
Niger,Africa,1987.0,44.555,7332638.0,668.3000228,NER,562.0
Sudan,Africa,1992.0,53.556,28227588.0,1492.197043,SDN,736.0
Afghanistan,Asia,1992.0,41.674,16317921.0,649.3413952000002,AFG,4.0
India,Asia,1952.0,37.37300000000001,372000000.0,546.5657493,IND,356.0
Sri Lanka,Asia,1997.0,70.457,18698655.0,2664.477257,LKA,144.0
Equatorial Guinea,Africa,2007.0,51.57899999999999,551201.0,12154.08975,GNQ,226.0
Dominican Republic,Americas,1977.0,61.788,5302800.0,2681.9889,DOM,214.0
West Bank and Gaza,Asia,1972.0,56.532,1089572.0,3133.409277,PSE,275.0
Ireland,Europe,2002.0,77.783,3879155.0,34077.04939,IRL,372.0
Morocco,Africa,1957.0,45.423,11406350.0,1642.002314,MAR,504.0
Jordan,Asia,1982.0,63.739,2347031.0,4161.415959,JOR,400.0
Reunion,Africa,1962.0,57.666,358900.0,3173.72334,REU,638.0
Czech Republic,Europe,2002.0,75.51,10256295.0,17596.210219999994,CZE,203.0
Serbia,Europe,1992.0,71.65899999999998,9826397.0,9325.068238,SRB,688.0
Algeria,Africa,1992.0,67.744,26298373.0,5023.216647,DZA,12.0
Guinea,Africa,1952.0,33.609,2664249.0,510.1964923000001,GIN,324.0
Vietnam,Asia,1972.0,50.254,44655014.0,699.5016441,VNM,704.0
Iraq,Asia,1982.0,62.038,14173318.0,14517.90711,IRQ,368.0
Guinea,Africa,2007.0,56.007,9947814.0,942.6542111,GIN,324.0
Mexico,Americas,1952.0,50.789,30144317.0,3478.125529,MEX,484.0
France,Europe,1992.0,77.46,57374179.0,24703.79615,FRA,250.0
Burkina Faso,Africa,1982.0,48.122,6634596.0,807.1985855,BFA,854.0
Gabon,Africa,1992.0,61.36600000000001,985739.0,13522.15752,GAB,266.0
Cote d'Ivoire,Africa,1982.0,53.983,9025951.0,2602.710169,CIV,384.0
"Hong Kong, China",Asia,1972.0,72.0,4115700.0,8315.928145,HKG,344.0
Germany,Europe,1962.0,70.3,73739117.0,12902.46291,DEU,276.0
Norway,Europe,1952.0,72.67,3327728.0,10095.42172,NOR,578.0
Tanzania,Africa,1982.0,50.608,19844382.0,874.2426069,TZA,834.0
Bosnia and Herzegovina,Europe,1982.0,70.69,4172693.0,4126.613157,BIH,70.0
Czech Republic,Europe,1997.0,74.01,10300707.0,16048.51424,CZE,203.0
Swaziland,Africa,1972.0,49.552,480105.0,3364.836625,SWZ,748.0
Nigeria,Africa,1962.0,39.36,41871351.0,1150.9274779999996,NGA,566.0
Norway,Europe,1972.0,74.34,3933004.0,18965.05551,NOR,578.0
"Yemen, Rep.",Asia,1987.0,52.922,11219340.0,1971.741538,YEM,887.0
Sri Lanka,Asia,1982.0,68.757,15410151.0,1648.079789,LKA,144.0
Comoros,Africa,1992.0,57.93899999999999,454429.0,1246.90737,COM,174.0
Zimbabwe,Africa,1992.0,60.377,10704340.0,693.4207856,ZWE,716.0
Romania,Europe,1992.0,69.36,22797027.0,6598.409903,ROU,642.0
Hungary,Europe,1982.0,69.39,10705535.0,12545.99066,HUN,348.0
Paraguay,Americas,1967.0,64.95100000000001,2287985.0,2299.376311,PRY,600.0
Guinea-Bissau,Africa,1977.0,37.465,745228.0,764.7259627999998,GNB,624.0
Slovenia,Europe,1997.0,75.13,2011612.0,17161.10735,SVN,705.0
Kenya,Africa,1972.0,53.559,12044785.0,1222.359968,KEN,404.0
Bulgaria,Europe,1987.0,71.34,8971958.0,8239.854824,BGR,100.0
Guinea,Africa,1997.0,51.455,8048834.0,869.4497667999998,GIN,324.0
Haiti,Americas,1967.0,46.243,4318137.0,1452.057666,HTI,332.0
Cote d'Ivoire,Africa,1997.0,47.99100000000001,14625967.0,1786.265407,CIV,384.0
Benin,Africa,1967.0,44.885,2427334.0,1035.831411,BEN,204.0
Portugal,Europe,1952.0,59.82,8526050.0,3068.319867,PRT,620.0
Colombia,Americas,1982.0,66.653,27764644.0,4397.575659,COL,170.0
Burkina Faso,Africa,1952.0,31.975,4469979.0,543.2552413,BFA,854.0
Jordan,Asia,1952.0,43.158,607914.0,1546.907807,JOR,400.0
Ecuador,Americas,1952.0,48.357,3548753.0,3522.110717,ECU,218.0
Lesotho,Africa,1972.0,49.767,1116779.0,496.5815922000001,LSO,426.0
Kuwait,Asia,1977.0,69.343,1140357.0,59265.47714,KWT,414.0
Singapore,Asia,2002.0,78.77,4197776.0,36023.1054,SGP,702.0
Cuba,Americas,1957.0,62.325,6640752.0,6092.1743590000015,CUB,192.0
Philippines,Asia,1987.0,64.15100000000001,60017788.0,2189.634995,PHL,608.0
Dominican Republic,Americas,1952.0,45.928,2491346.0,1397.717137,DOM,214.0
Thailand,Asia,1972.0,60.405,39276153.0,1524.358936,THA,764.0
Indonesia,Asia,1987.0,60.137,169276000.0,1748.356961,IDN,360.0
Montenegro,Europe,2002.0,73.98100000000002,720230.0,6557.194282,MNE,499.0
Belgium,Europe,1972.0,71.44,9709100.0,16672.14356,BEL,56.0
Guatemala,Americas,1992.0,63.37300000000001,8486949.0,4439.45084,GTM,320.0
Libya,Africa,1992.0,68.755,4364501.0,9640.138501,LBY,434.0
Malawi,Africa,1967.0,39.487,4147252.0,495.5147806,MWI,454.0
Mozambique,Africa,1967.0,38.113,8680909.0,566.6691539,MOZ,508.0
Iceland,Europe,2007.0,81.757,301931.0,36180.78919,ISL,352.0
Chad,Africa,2002.0,50.525,8835739.0,1156.18186,TCD,148.0
Rwanda,Africa,1997.0,36.087,7212583.0,589.9445051,RWA,646.0
Niger,Africa,2007.0,56.867,12894865.0,619.6768923999998,NER,562.0
United Kingdom,Europe,1997.0,77.218,58808266.0,26074.53136,GBR,826.0
Colombia,Americas,1987.0,67.768,30964245.0,4903.2191,COL,170.0
Sao Tome and Principe,Africa,1952.0,46.471,60011.0,879.5835855,STP,678.0
Mongolia,Asia,2007.0,66.803,2874127.0,3095.7722710000007,MNG,496.0
Turkey,Europe,1982.0,61.036,47328791.0,4241.356344,TUR,792.0
Vietnam,Asia,1952.0,40.412,26246839.0,605.0664917,VNM,704.0
Chad,Africa,1992.0,51.724,6429417.0,1058.0643,TCD,148.0
Paraguay,Americas,1992.0,68.225,4483945.0,4196.411078,PRY,600.0
Oman,Asia,2002.0,74.193,2713462.0,19774.83687,OMN,512.0
Mexico,Americas,2002.0,74.902,102479927.0,10742.44053,MEX,484.0
South Africa,Africa,1977.0,55.527,27129932.0,8028.651439,ZAF,710.0
Slovak Republic,Europe,1962.0,70.33,4237384.0,7481.107598,SVK,703.0
Togo,Africa,1967.0,46.769,1735550.0,1477.59676,TGO,768.0
Bolivia,Americas,1987.0,57.25100000000001,6156369.0,2753.69149,BOL,68.0
Senegal,Africa,1982.0,52.379,6147783.0,1518.479984,SEN,686.0
Iran,Asia,2002.0,69.45100000000001,66907826.0,9240.761975,IRN,364.0
Equatorial Guinea,Africa,2002.0,49.348,495627.0,7703.4959,GNQ,226.0
Mongolia,Asia,1957.0,45.24800000000001,882134.0,912.6626085,MNG,496.0
Brazil,Americas,2007.0,72.39,190010647.0,9065.800825,BRA,76.0
Niger,Africa,1952.0,37.444,3379468.0,761.879376,NER,562.0
Ethiopia,Africa,1967.0,42.115,27860297.0,516.1186438,ETH,231.0
Venezuela,Americas,1967.0,63.479,9709552.0,9541.474188,VEN,862.0
Indonesia,Asia,1992.0,62.681,184816000.0,2383.140898,IDN,360.0
Mauritius,Africa,1967.0,61.557,789309.0,2475.387562,MUS,480.0
Trinidad and Tobago,Americas,2007.0,69.819,1056608.0,18008.50924,TTO,780.0
Norway,Europe,1987.0,75.89,4186147.0,31540.9748,NOR,578.0
Chad,Africa,1997.0,51.573,7562011.0,1004.961353,TCD,148.0
Spain,Europe,1997.0,78.77,39855442.0,20445.29896,ESP,724.0
Chile,Americas,1952.0,54.745,6377619.0,3939.978789,CHL,152.0
Puerto Rico,Americas,2007.0,78.74600000000002,3942491.0,19328.70901,PRI,630.0
Puerto Rico,Americas,1972.0,72.16,2847132.0,9123.041742,PRI,630.0
Sierra Leone,Africa,2002.0,41.012,5359092.0,699.4897129999998,SLE,694.0
Sudan,Africa,1972.0,45.083,14597019.0,1659.652775,SDN,736.0
Central African Republic,Africa,1982.0,48.295,2476971.0,956.7529907,CAF,140.0
Mozambique,Africa,1997.0,46.344,16603334.0,472.34607710000006,MOZ,508.0
Myanmar,Asia,2007.0,62.069,47761980.0,944.0,MMR,104.0
Cameroon,Africa,1957.0,40.428,5359923.0,1313.048099,,120.0
Ecuador,Americas,1997.0,72.312,11911819.0,7429.4558769999985,ECU,218.0
Zimbabwe,Africa,1957.0,50.469,3646340.0,518.7642681,ZWE,716.0
India,Asia,1987.0,58.553,788000000.0,976.5126756,IND,356.0
Burundi,Africa,2007.0,49.58,8390505.0,430.0706916,BDI,108.0
United States,Americas,1972.0,71.34,209896000.0,21806.03594,USA,840.0
West Bank and Gaza,Asia,1952.0,43.16,1030585.0,1515.5923289999996,PSE,275.0
Nepal,Asia,1987.0,52.537,17917180.0,775.6324501,NPL,524.0
Lebanon,Asia,2002.0,71.028,3677780.0,9313.93883,LBN,422.0
Greece,Europe,1992.0,77.03,10325429.0,17541.49634,GRC,300.0
Vietnam,Asia,1962.0,45.363,33796140.0,772.0491602000002,VNM,704.0
"Congo, Dem. Rep.",Africa,1992.0,45.548,41672143.0,457.7191807,COD,180.0
Uruguay,Americas,1987.0,71.918,3045153.0,7452.398969,URY,858.0
Mongolia,Asia,1952.0,42.244,800663.0,786.5668575,MNG,496.0
Mozambique,Africa,1957.0,33.779,7038035.0,495.58683330000014,MOZ,508.0
Turkey,Europe,1992.0,66.146,58179144.0,5678.348271,TUR,792.0
United States,Americas,1992.0,76.09,256894189.0,32003.93224,USA,840.0
Cameroon,Africa,1967.0,44.799,6335506.0,1508.453148,CMR,120.0
Syria,Asia,2002.0,73.053,17155814.0,4090.925331,SYR,760.0
Brazil,Americas,1962.0,55.665,76039390.0,3336.585802,BRA,76.0
Chile,Americas,1992.0,74.126,13572994.0,7596.125964,CHL,152.0
Serbia,Europe,1997.0,72.232,10336594.0,7914.320304000002,SRB,688.0
Zimbabwe,Africa,1982.0,60.363,7636524.0,788.8550411,ZWE,716.0
Liberia,Africa,1977.0,43.764,1703617.0,640.3224382999998,LBR,430.0
"Korea, Rep.",Asia,1957.0,52.681,22611552.0,1487.593537,KOR,410.0
Uganda,Africa,1962.0,45.344,7688797.0,767.2717397999999,UGA,800.0
Ethiopia,Africa,1952.0,34.078,20860941.0,362.1462796,ETH,231.0
Argentina,Americas,1962.0,65.142,21283783.0,7133.166023000002,ARG,32.0
Gambia,Africa,1962.0,33.896,374020.0,599.650276,GMB,270.0
Bulgaria,Europe,1992.0,71.19,8658506.0,6302.623438000001,BGR,100.0
New Zealand,Oceania,1967.0,71.52,2728150.0,14463.918930000002,NZL,554.0
El Salvador,Americas,1977.0,56.69600000000001,4282586.0,5138.922374,SLV,222.0
China,Asia,1967.0,58.38112,754550000.0,612.7056934,CHN,156.0
Gambia,Africa,1957.0,32.065,323150.0,520.9267111,GMB,270.0
Colombia,Americas,1952.0,50.643,12350771.0,2144.115096,COL,170.0
Equatorial Guinea,Africa,1997.0,48.245,439971.0,2814.480755,GNQ,226.0
Japan,Asia,1972.0,73.42,107188273.0,14778.78636,JPN,392.0
Namibia,Africa,1977.0,56.437,977026.0,3876.485958,NAM,516.0
Lesotho,Africa,1952.0,42.13800000000001,748747.0,298.8462121,LSO,426.0
Malaysia,Asia,1992.0,70.693,18319502.0,7277.912802,MYS,458.0
United Kingdom,Europe,1967.0,71.36,54959000.0,14142.85089,GBR,826.0
Burundi,Africa,1957.0,40.533,2667518.0,379.5646281000001,BDI,108.0
Malawi,Africa,1962.0,38.41,3628608.0,427.9010856,MWI,454.0
Switzerland,Europe,1982.0,76.21,6468126.0,28397.71512,CHE,756.0
Somalia,Africa,1972.0,40.973,3840161.0,1254.576127,SOM,706.0
Poland,Europe,2007.0,75.563,38518241.0,15389.924680000002,POL,616.0
Puerto Rico,Americas,1997.0,74.917,3759430.0,16999.4333,PRI,630.0
Mauritius,Africa,2007.0,72.801,1250882.0,10956.99112,MUS,480.0
Botswana,Africa,1967.0,53.298,553541.0,1214.709294,BWA,72.0
Mali,Africa,1982.0,43.916,6998256.0,618.0140640999998,MLI,466.0
Cameroon,Africa,1987.0,54.985,10780667.0,2602.664206,CMR,120.0
Philippines,Asia,1997.0,68.564,75012988.0,2536.534925,PHL,608.0
Cote d'Ivoire,Africa,1957.0,42.469,3300000.0,1500.895925,CIV,384.0
Lesotho,Africa,2002.0,44.593,2046772.0,1275.184575,LSO,426.0
Reunion,Africa,1987.0,71.913,562035.0,5303.377488,REU,638.0
Philippines,Asia,1982.0,62.082,53456774.0,2603.273765,PHL,608.0
Austria,Europe,1972.0,70.63,7544201.0,16661.6256,AUT,40.0
Colombia,Americas,1977.0,63.837,25094412.0,3815.80787,COL,170.0
Myanmar,Asia,1987.0,58.339,38028578.0,385.0,MMR,104.0
Croatia,Europe,1962.0,67.13,4076557.0,5477.890018,HRV,191.0
Gabon,Africa,1997.0,60.46100000000001,1126189.0,14722.841880000002,GAB,266.0
Eritrea,Africa,1992.0,49.99100000000001,3668440.0,582.8585102000002,ERI,232.0
Cameroon,Africa,1952.0,38.523,5009067.0,1172.667655,CMR,120.0
Guatemala,Americas,2002.0,68.97800000000001,11178650.0,4858.347495,GTM,320.0
Eritrea,Africa,2002.0,55.24,4414865.0,765.3500015,ERI,232.0
Israel,Asia,1962.0,69.39,2310904.0,7105.630706,ISR,376.0
Eritrea,Africa,1952.0,35.92800000000001,1438760.0,328.9405571000001,ERI,232.0
Lebanon,Asia,2007.0,71.993,3921278.0,10461.05868,LBN,422.0
Egypt,Africa,2007.0,71.33800000000002,80264543.0,5581.180998,EGY,818.0
Guinea-Bissau,Africa,1957.0,33.489000000000004,601095.0,431.79045660000014,GNB,624.0
Turkey,Europe,1997.0,68.835,63047647.0,6601.429915,TUR,792.0
Burundi,Africa,2002.0,47.36,7021078.0,446.4035126,BDI,108.0
Mexico,Americas,1977.0,65.032,63759976.0,7674.929108,MEX,484.0
Kuwait,Asia,1982.0,71.309,1497494.0,31354.03573,KWT,414.0
