ClientID,Age,AnnualIncome,PurchaseAmount,PurchaseFrequency,CustomerSatisfaction,Region,Ville,Latitude,Longitude,Population,Altitude,DiscountApplied,OrderMethod,PaymentMethod,TimeOfDay,ShippingCost
Client_2322,,60268.68347793881,955.389083393967,2.110438473661544,,Ardèche,Les Salelles,44.434,4.103,395.0,314.0,False,In-store,Credit Card,Afternoon,8.098762519911306
Client_3076,44.0,16261.9449922953,1015.4311502286602,0.8719118479040059,5.213748530159898,Ariège,,42.914,1.659,1346.0,833.0,,Online,,Evening,19.688666553888126
Client_25708,46.0,17297.478730482228,557.4928534758119,4.160152788435344,3.616344370469764,Hautes-Pyrénées,,43.071,0.543,341.0,456.0,,Online,Credit Card,Morning,18.26167654298591
Client_30308,,25689.83571663101,36.05848931654529,1.8285075271203344,-3.3757741663963277,Seine-et-Marne,Moussy-le-Vieux,49.046,2.624,1476.0,,False,Mobile App,Credit Card,Evening,11.04144907925182
Client_12044,52.0,,763.2646829259777,1.3638836278560653,0.2558078853634931,Gers,Laujuzan,43.806,-0.115,286.0,102.0,False,Online,Credit Card,Afternoon,17.098785946546663
Client_1595,30.0,16354.525003026967,908.9227125018125,1.3167105574615212,3.2224424309561566,Alpes-de-Haute-Provence,,43.834,5.782,22926.0,407.0,False,Mobile App,,Evening,5.16688672872014
Client_1637,57.0,29902.175090102268,1059.2504195053625,2.4813369646266783,1.942968630168731,Alpes-de-Haute-Provence,Revest-des-Brousses,43.971,5.671,261.0,660.0,False,Mobile App,Credit Card,Evening,15.199393920616917
Client_2860,62.0,64417.38353580874,881.032360435757,1.8038020918559419,-0.5769982521046886,Ariège,,43.076,1.61,515.0,353.0,True,,Bank Transfer,Afternoon,11.54345937617148
Client_9301,70.0,37476.8402036056,18.196167260537322,1.3616344147171797,1.3577173639992628,Drôme,Upie,44.804,4.978,1524.0,230.0,False,Online,PayPal,Morning,13.09993227007363
Client_14368,59.0,12291.335921904098,1238.5071402103804,1.8622841615132977,2.663158404215569,Isère,,45.573,5.479,3425.0,380.0,True,,Bank Transfer,Evening,8.909087010334401
Client_6106,26.0,13724.996788274331,786.3310944186783,1.357400186704134,-1.1554788455279938,Cher,Dampierre-en-Crot,47.461,2.584,200.0,263.0,True,In-store,PayPal,Afternoon,8.234939702040606
,43.0,25192.842072100604,383.33926487776125,0.5031398054335686,2.021200871888749,Tarn,Saint-Germain-des-Prés,43.562,2.066,924.0,231.0,,Mobile App,PayPal,Evening,
Client_13009,66.0,39152.337996500326,396.30437254423623,2.122569996772279,-1.9129696894661716,Hérault,Montbazin,43.516,3.694,2928.0,120.0,False,Mobile App,Credit Card,Morning,4.4010388767253374
Client_341,42.0,17646.202900444092,547.2279503163318,1.520425655248361,-0.6467794324970724,Ain,Savigneux,46.002,4.849,1449.0,270.0,False,Online,Bank Transfer,Afternoon,14.358429187790147
Client_26947,57.0,53653.129206903,1069.6192921065656,0.971073773295405,1.5509739799722908,Haut-Rhin,Vieux-Ferrette,47.501,7.298,660.0,484.0,False,Online,Bank Transfer,Afternoon,11.059304972703561
Client_25566,76.0,-4656.526845800836,607.7571085581596,2.1859583562669758,-2.7039722267778927,Hautes-Pyrénées,Escondeaux,43.339,0.131,,235.0,False,Online,PayPal,Evening,17.534819504463496
Client_34905,31.0,38871.99434611995,383.7761770182466,6.009797722493465,1.010146940440782,Martinique,Le Robert,14.678,-60.939,21305.0,84.0,False,In-store,PayPal,Morning,2.0583652130907364
Client_16994,54.0,22252.631269616126,609.6957949204375,,1.176897062737315,,Saint-Félix,44.612,2.118,536.0,279.0,True,Online,Credit Card,,5.014023638500209
Client_34854,70.0,36944.91255792408,408.72153947410743,4.079164272069763,-2.6712396216542316,Guadeloupe,Baie-Mahault,,-61.587,30909.0,18.0,True,Online,Bank Transfer,Afternoon,15.042960908046219
Client_32069,38.0,32786.181143387446,261.51088423199894,1.4793485014255612,2.7810913021106787,Tarn,Sieurac,43.804,2.104,270.0,227.0,False,Mobile App,PayPal,Afternoon,8.283348324499972
Client_13362,40.0,12028.331044007944,448.29136803251265,2.5306634306573423,1.1784777512859002,Ille-et-Vilaine,Montreuil-des-Landes,48.247,-1.224,234.0,108.0,True,Online,Credit Card,Afternoon,
Client_14239,33.0,52331.659365070445,1977.4035511143798,1.478814901114893,3.963566846360213,Isère,Mizoën,45.05,6.143,190.0,1719.0,False,Online,Bank Transfer,Afternoon,15.124879269443445
Client_11630,37.0,17409.436764631344,104.28252464791399,1.7670387969793155,,Haute-Garonne,Montesquieu-Lauragais,43.417,,1039.0,209.0,True,Online,PayPal,Morning,
Client_5783,35.0,10993.276938131963,323.83432676378,,5.871429141851634,Charente-Maritime,Migron,45.805,-0.4,706.0,19.0,True,Mobile App,Credit Card,Afternoon,14.830758116591094
Client_15909,,23296.068704821486,1255.1029757959486,1.754410388401907,-1.2451376972136154,Loire,Saint-Victor-sur-Rhins,46.005,4.281,1187.0,429.0,True,Mobile App,Bank Transfer,,11.502693114839444
Client_6432,37.0,852.3740662448618,721.0369391740459,1.55808361672117,0.19004685413640598,Corrèze,Marcillac-la-Croze,,1.738,174.0,195.0,True,,Bank Transfer,Afternoon,12.061391995508703
Client_27694,38.0,24780.449273477785,450.58648713586166,3.0834515094735515,-0.6352108949255655,Haute-Saône,Sainte-Marie-en-Chaux,47.789,6.312,160.0,257.0,False,Mobile App,Credit Card,Evening,13.863021494596337
Client_3746,21.0,7921.615285625685,,1.3211481839513235,2.707325512422215,Aude,Labastide-en-Val,43.076,2.474,89.0,456.0,False,Mobile App,Credit Card,Evening,18.3979333225528
Client_15290,51.0,58666.607129309865,623.8281605764096,1.0193693834256683,-2.294855584628167,Landes,Saint-Gein,43.836,-0.302,428.0,94.0,True,Online,PayPal,Evening,8.930898163765754
Client_19022,47.0,44452.123728024104,,0.9839760022749188,0.2687508952416482,Haute-Marne,Morancourt,48.432,5.003,130.0,252.0,False,In-store,PayPal,Evening,11.507426617024093
Client_21449,60.0,47022.93105687824,978.2840896022462,0.6427947896319802,3.3187992900378873,Moselle,Vilsberg,48.786,7.255,347.0,272.0,True,Mobile App,Bank Transfer,Morning,16.81042847830718
Client_21781,25.0,8920.772437508589,179.05272570240675,,2.755144778627908,Nièvre,Tresnay,46.696,3.186,134.0,202.0,False,,PayPal,Morning,13.426930994842508
Client_2962,,31936.429166972288,1985.6817078803354,2.745299966579145,2.4985751418058886,Ariège,,,1.661,48.0,1246.0,True,Online,Credit Card,Morning,0.06242621131952397
Client_362,60.0,11906.643259241719,840.954217138114,,0.3037626730999454,Ain,Toussieux,45.961,4.828,1198.0,255.0,,Online,Credit Card,Evening,7.883622595602971
Client_1702,,24498.923303626474,1172.2354888180737,1.4008185104647397,2.5563337791318066,Alpes-de-Haute-Provence,Villemus,43.858,5.701,193.0,568.0,False,,,Evening,8.755730416560606
,43.0,16966.323734980837,39.77322601317155,2.0401831267344406,-0.6823116999112987,Lot,Carennac,44.918,1.733,421.0,242.0,True,Mobile App,PayPal,Morning,16.59620088319027
Client_15885,38.0,40418.01478200393,186.2238617697692,1.434959843885184,4.303231691120262,Loire,Saint-Nizier-sous-Charlieu,46.154,,1694.0,321.0,False,Mobile App,Bank Transfer,,15.28509701310775
Client_10736,53.0,,953.7073779452887,2.476971890706783,-3.4902655237009395,Haute-Corse,Erbajolo,42.265,,100.0,487.0,False,Mobile App,Credit Card,Morning,8.312622474192928
Client_5860,42.0,11085.288635375138,766.7659067325955,2.3059781823448673,1.2572399309610933,Charente-Maritime,Saint-Christophe,46.146,-0.947,1389.0,22.0,False,,Bank Transfer,Evening,8.72464825683813
Client_15201,54.0,29929.9446410754,709.0657846822853,1.1408187915108068,1.1417940256011514,Landes,Maillas,44.248,-0.197,126.0,127.0,False,Online,Bank Transfer,Afternoon,13.32863171502372
Client_13106,28.0,36966.23289276585,332.13116895910485,1.628106817474892,4.907266524525987,Hérault,Saint-Guiraud,43.676,3.455,265.0,143.0,True,Online,Credit Card,Morning,5.6423680472686355
Client_5536,40.0,40687.09262106583,549.4453323599995,3.3387549454871657,3.143333051760999,Charente,Verneuil,45.782,0.693,97.0,264.0,True,Mobile App,,Afternoon,8.530239827197727
Client_26291,34.0,26270.7397592289,42.60156728942806,1.1248158714520873,,Bas-Rhin,Hipsheim,48.467,7.673,1006.0,148.0,,In-store,Credit Card,Afternoon,
Client_28769,35.0,32713.34915162793,181.29297510427557,1.9678871314371393,4.257340646593551,Savoie,Challes-les-Eaux,45.548,5.983,5617.0,358.0,False,In-store,Bank Transfer,,11.253354088201196
,32.0,,307.4077198953438,1.7077896575959302,3.3090270889722,Hérault,Cournonsec,43.55,3.707,3550.0,74.0,False,Mobile App,PayPal,Evening,
Client_27350,,26780.842616449027,605.7575505253412,2.261123075719089,3.655250002764168,Haute-Saône,Breuchotte,,6.467,302.0,373.0,False,Online,Credit Card,Afternoon,7.472919057208529
Client_8285,51.0,8063.855356209846,485.51944617911624,,-0.45992942667414916,Dordogne,Saint-Michel-de-Villadeix,44.986,,299.0,175.0,False,Mobile App,Bank Transfer,Afternoon,14.369384768390448
Client_16766,71.0,51209.286472935375,299.3676161625929,1.7488585160134287,-1.3962388646300106,Lot,Belmont-Sainte-Foi,44.283,1.63,123.0,275.0,True,Online,PayPal,Evening,7.941733306736325
Client_29035,76.0,3649.64881346095,1335.3007565904986,2.2125565124651456,0.7654114179923024,Haute-Savoie,Cernex,46.063,6.048,1134.0,630.0,False,Online,Credit Card,Evening,12.17401404345739
Client_10764,71.0,36742.3760715957,1202.8077156782783,1.5733603522289903,-0.14250031990187884,Haute-Corse,Luri,42.897,9.405,853.0,318.0,True,Online,PayPal,,
Client_8127,37.0,61840.25716471235,57.17209068438953,1.1802845809197071,,Dordogne,Monsaguel,44.738,,139.0,120.0,True,Mobile App,Bank Transfer,Evening,
Client_13838,78.0,20380.380582428043,478.4164353014803,1.1768500736357534,-5.076733017469006,Indre-et-Loire,Civray-sur-Esves,47.048,0.711,205.0,94.0,False,Mobile App,PayPal,Evening,7.5449208515913995
,,29632.792862116443,573.053129899884,6.796814930596067,-1.3134597352164068,Martinique,Saint-Esprit,14.561,-60.937,10270.0,93.0,True,In-store,Credit Card,Afternoon,6.694598182705471
Client_31591,22.0,41345.1367851927,748.1115685380302,1.490058956886122,0.2592766138566427,Somme,Pargny,49.816,2.951,195.0,68.0,False,Mobile App,PayPal,Afternoon,9.671390537556693
,,33631.24854027871,756.7359654447998,0.5253904227250894,0.8181599753763642,Savoie,Bonvillaret,45.562,,143.0,1059.0,False,In-store,PayPal,Evening,22.397059764845732
Client_33194,46.0,37645.10379305783,,1.567286469380439,-3.4109431496306932,Haute-Vienne,Glanges,45.67,1.454,504.0,380.0,False,Mobile App,Bank Transfer,Evening,7.375004829837675
Client_10659,68.0,27887.723454156985,2302.598150835045,1.9985410286885594,-0.3115359651594183,Corse-du-Sud,Tasso,41.944,,88.0,1142.0,False,Mobile App,Bank Transfer,Evening,13.445141734855824
Client_6829,70.0,10601.743927942014,320.4153172748966,2.630600251913865,-3.741798590259398,,Éringes,,4.464,57.0,,False,Mobile App,Credit Card,Evening,5.582583298509577
Client_15675,35.0,14686.91345033583,,2.932060839641903,2.2132201019897297,Loire,,45.646,4.047,2006.0,424.0,True,Online,Credit Card,Morning,4.079328263471911
Client_34860,64.0,55442.4969024811,798.2694673266342,4.716481890873944,-1.9799424247726005,Guadeloupe,Gourbeyre,15.995,-61.692,,,False,Online,Bank Transfer,Afternoon,4.365212252192654
Client_30868,39.0,30408.92308033225,206.28437221551923,2.0391984880947365,2.1198505847424736,Deux-Sèvres,Valdelaume,46.075,-0.016,810.0,133.0,,Online,Credit Card,Evening,13.932486654822828
Client_3067,68.0,43622.71338341345,1977.4340841479043,2.1811680045102504,-0.6280986563326612,Ariège,Saint-Jean-du-Castillonnais,42.936,,23.0,,True,Online,Credit Card,Morning,9.233466633931862
,44.0,15301.479426106785,35.01883407933491,1.5714102021130558,0.34714580670659334,Pyrénées-Atlantiques,Mesplède,43.494,-0.66,331.0,144.0,False,Online,Bank Transfer,Evening,10.288906923112746
Client_10583,38.0,11408.943955873397,624.4145831467663,2.3164757640320506,3.072868430366255,Corse-du-Sud,,,8.916,1481.0,362.0,False,Online,PayPal,Evening,10.293566748761238
Client_3571,43.0,19476.027678723705,120.25731500588844,0.12384603974276893,3.634460677984373,,Aigues-Vives,43.231,2.533,543.0,68.0,True,In-store,PayPal,Afternoon,3.4277838902987865
Client_6516,46.0,20749.887217186653,1107.5829423273506,1.2044221968944973,3.420046875761363,Corrèze,Saint-Julien-aux-Bois,45.13,2.142,440.0,,False,Online,Bank Transfer,Morning,15.194812762885093
Client_34951,70.0,10232.28115450222,1676.3548844585455,,-3.449831105723529,La Réunion,Saint-Joseph,-21.379,55.619,38807.0,,False,In-store,Bank Transfer,Morning,12.530192024272822
Client_17310,46.0,30791.785123007223,618.8830190612296,1.189918825664191,0.6088332017585838,Lot-et-Garonne,Saint-Maurice-de-Lestapel,44.574,0.568,104.0,121.0,True,In-store,PayPal,Morning,8.289741727319768
Client_9136,42.0,48164.19952949399,158.80465197130968,2.853971293345667,-1.8300872886119914,Drôme,Mirabel-et-Blacons,44.711,5.091,1192.0,329.0,True,Mobile App,Credit Card,Afternoon,-0.3173846948982568
Client_31008,50.0,17743.092638178718,503.59991284292624,,-2.0286968946615143,Deux-Sèvres,Vernoux-en-Gâtine,46.635,-0.511,573.0,199.0,True,In-store,Bank Transfer,Evening,4.8441650176576445
Client_26094,36.0,30880.889908896905,2438.189862051188,1.2153242702467912,6.182065750144401,Pyrénées-Orientales,Vernet-les-Bains,42.549,2.39,1445.0,1353.0,True,In-store,Bank Transfer,Evening,18.07705424048088
Client_20330,19.0,33512.927903626194,738.5701529919203,1.5790643166814582,4.1672119675197,Meuse,Nançois-le-Grand,48.716,5.382,77.0,331.0,True,Online,PayPal,Morning,8.817511321490123
Client_11303,43.0,32187.99906077298,2331.150487296872,3.9641785644504672,3.836571378771269,Haute-Garonne,Bagnères-de-Luchon,42.789,0.593,2152.0,1559.0,False,Mobile App,Credit Card,Evening,16.383008627782342
Client_11967,76.0,23632.516404411424,292.4182242501563,3.187873021312569,-2.806057439870104,Gers,Esclassan-Labastide,43.422,0.558,342.0,252.0,False,Online,Credit Card,Afternoon,11.600526918595543
Client_15341,,32280.843864896222,58.22569101030902,1.8846112986487344,-1.2125151907439777,Landes,Taller,43.873,-1.072,668.0,80.0,,Online,Credit Card,Morning,13.510841281016473
Client_12263,21.0,40030.236016516494,451.233031092864,0.8714666980449018,3.5312994809093343,Gers,Scieurac-et-Flourès,43.56,0.206,42.0,205.0,False,In-store,Bank Transfer,Afternoon,5.232464039758718
Client_8434,25.0,,436.9067287741956,0.9722131866637151,6.607031715202941,Doubs,Bavans,47.482,6.73,3585.0,356.0,True,In-store,Credit Card,Afternoon,10.579065458616927
Client_32294,22.0,5716.210088045336,919.6937734553417,1.5572239955936682,,Tarn-et-Garonne,Varennes,43.901,1.496,645.0,156.0,False,Online,Bank Transfer,,
Client_25624,19.0,20097.716514903048,1222.6895763748591,0.8087085448686235,4.405750981297352,,,43.163,0.036,235.0,376.0,True,Mobile App,,Evening,5.298183661983994
Client_32122,28.0,21188.234657241657,,0.009205468107416343,4.285289336407538,Tarn-et-Garonne,Belvèze,44.331,1.088,218.0,217.0,True,In-store,Bank Transfer,Afternoon,
Client_11055,77.0,12079.129146136613,24.884235657442105,1.154440375114048,-5.688497858829767,Gard,Lézan,44.016,4.05,1557.0,130.0,False,Online,PayPal,Afternoon,-0.027253578789352417
Client_34882,22.0,26530.849108570146,,6.193191116739456,6.196013907570211,,Vieux-Fort,15.948,-61.698,1787.0,209.0,False,Mobile App,Credit Card,,
,62.0,27853.259746292923,418.81437081569305,,-1.4502182285872114,Seine-et-Marne,Ussy-sur-Marne,48.954,3.071,1074.0,86.0,,In-store,Credit Card,Afternoon,13.524228903138887
,22.0,,304.9740880565194,1.7407606856805997,9.172875773290476,Landes,Labastide-d'Armagnac,43.97,-0.185,688.0,105.0,True,Mobile App,Credit Card,,10.017584030754877
Client_12727,53.0,15500.178411061752,,1.4520873562564036,-0.44501354033704477,Gironde,Saint-Louis-de-Montferrand,44.953,-0.535,2144.0,3.0,False,Mobile App,Bank Transfer,Morning,
Client_34875,30.0,31554.34064658172,174.9213826465389,4.003346466696205,-0.7666767193915609,,Saint-François,16.251,-61.274,13004.0,31.0,True,Online,Bank Transfer,Afternoon,9.158718285925294
Client_15610,,9252.607909644274,348.3543890543448,,-5.363726918218585,Loir-et-Cher,,47.623,1.324,2519.0,115.0,False,Mobile App,Bank Transfer,Evening,
Client_16528,57.0,32246.895029448075,496.8050279813441,,1.229754628125458,Loiret,,48.125,2.067,325.0,129.0,True,Mobile App,Credit Card,Afternoon,15.801593541326461
Client_11321,21.0,17520.11567795685,213.51051447962408,1.517406251675346,3.7717025267919855,Haute-Garonne,Bélesta-en-Lauragais,43.442,1.822,110.0,,False,Mobile App,PayPal,Afternoon,13.508596541556136
Client_34870,56.0,22122.490499529325,267.12598337276336,3.740808596493378,-1.6653756694376554,Guadeloupe,Petit-Canal,,-61.49,8201.0,29.0,True,Online,Credit Card,Morning,7.661171899130595
Client_10676,44.0,17093.51808238755,248.6030216322365,1.250642441082831,,Haute-Corse,Aghione,42.106,9.417,233.0,83.0,False,Mobile App,PayPal,Afternoon,16.507329191444832
Client_12459,34.0,,,0.9905936957153888,,Gironde,Escaudes,44.312,-0.204,162.0,90.0,True,,PayPal,Morning,10.810514858321874
Client_11851,49.0,55119.02350425703,215.97703012181847,1.4908301526977463,0.36438305717279507,Gers,Antras,,0.448,43.0,177.0,False,Online,PayPal,Morning,14.19124395794691
Client_3045,67.0,16964.787966693533,1859.6370315376391,1.2751795747704675,-1.1329402608897667,Ariège,Quérigut,42.699,2.097,138.0,1548.0,True,Online,PayPal,,15.085790611295469
Client_28070,54.0,25369.540360926338,906.63941505767,1.9691338633796593,-1.9324169054368414,Saône-et-Loire,Marmagne,46.837,4.357,1266.0,447.0,True,Mobile App,Bank Transfer,Afternoon,4.46608032591694
Client_25935,49.0,40203.04010079232,1378.8760312728468,0.878225537104088,4.268796139416232,Pyrénées-Orientales,Corneilla-de-Conflent,42.566,2.383,531.0,643.0,False,Online,Bank Transfer,Afternoon,12.86075834736614
Client_7044,18.0,10594.63317235103,1175.9057023306486,0.974215732893702,8.741686948802489,,Oigny,47.576,,41.0,420.0,True,In-store,PayPal,Evening,12.803798203901078
Client_25515,79.0,51491.26108944151,280.2954229644929,2.56025379663227,-4.510874858937825,Hautes-Pyrénées,Bours,43.277,,888.0,279.0,False,Mobile App,Credit Card,Evening,10.625556097211
Client_5569,73.0,18885.12320277139,158.25847126772092,3.3732357042404555,-0.5602309217570887,,Annepont,45.843,-0.616,394.0,32.0,True,In-store,Credit Card,Afternoon,13.316360668833678
Client_25115,71.0,19622.24570517748,84.71267437692961,2.259963704738372,-1.3180728797635055,Pyrénées-Atlantiques,Haux,43.079,-0.848,84.0,629.0,,Online,PayPal,Morning,4.510722957355622
Client_25769,55.0,28679.70279729835,334.84728061495787,2.19558429128596,-1.9631266943011054,Hautes-Pyrénées,Pouzac,43.085,0.134,1105.0,578.0,False,Mobile App,Bank Transfer,Evening,14.478687858233602
Client_3739,77.0,34938.49403231851,123.10196530543078,0.9913318422386266,-2.4467521976735274,Aude,Homps,43.268,2.721,,44.0,True,Online,PayPal,Morning,12.47488380447241
Client_9082,64.0,33936.559685870154,2225.6962710448497,1.201991552597735,-1.785288797572726,Drôme,Eygalayes,44.238,5.607,90.0,949.0,True,Mobile App,PayPal,Afternoon,14.598685699463385
Client_6426,52.0,29231.695624766304,514.8823380434962,1.9342899640784197,1.399016323549377,Corrèze,Louignac,,1.28,242.0,,False,Online,PayPal,Afternoon,17.35561753865732
,53.0,24454.277376717968,1619.1563696922526,3.036323375707542,3.3604743970026543,Haute-Corse,Casanova,42.254,9.178,385.0,1201.0,True,Mobile App,Credit Card,Evening,
Client_1369,46.0,31832.19847463297,60.30209292541929,2.0252867341767633,5.119154672942419,,Montcombroux-les-Mines,46.352,3.689,295.0,342.0,True,In-store,Credit Card,Morning,15.098859185747557
Client_25824,39.0,36753.1567239415,717.9245724704238,1.7535860757998556,2.695547066478433,Hautes-Pyrénées,Siarrouy,43.32,,453.0,267.0,False,Online,PayPal,Morning,8.732416904985275
Client_13133,42.0,34354.45241657878,,1.5539117142959007,-0.30273277906744234,,Saint-Vincent-de-Barbeyrargues,43.705,3.878,753.0,116.0,False,Mobile App,PayPal,Afternoon,7.427245587788374
Client_12,34.0,26526.91780574085,858.4900711857913,1.1519887011576389,2.6503276361735537,Ain,Arandas,45.897,5.486,141.0,749.0,True,In-store,PayPal,Afternoon,7.093662565773576
Client_11053,61.0,66173.26818125605,814.6583882516082,3.1488195640346155,-0.3884448696125462,,,43.916,4.507,1658.0,122.0,True,In-store,,Evening,
Client_28039,72.0,24284.440727835714,111.63908591557299,1.9609016447158896,-5.1997419451850515,Saône-et-Loire,Laives,46.645,4.842,973.0,195.0,False,Online,Credit Card,Morning,3.4488238920213563
Client_15637,41.0,25576.52171646008,461.7539626042214,1.0145305501770743,-0.548911674712528,Loire,Arcinges,46.138,,,544.0,False,In-store,PayPal,Morning,0.09043746202877756
Client_24971,,50959.83063796663,2184.911441830598,1.4608155049973173,-2.310252674314861,Pyrénées-Atlantiques,Béost,42.993,,224.0,,False,Online,Bank Transfer,Afternoon,11.950568139772882
Client_25978,79.0,15573.105793993422,54.16889493094977,2.181212015224045,-2.2747102279094804,Pyrénées-Orientales,,42.62,2.77,2140.0,104.0,False,Online,Credit Card,Evening,8.68020047665972
Client_7221,38.0,,365.3444277038833,1.8669564049437755,3.5110326225468422,Côte-d'Or,Uncey-le-Franc,47.343,4.574,51.0,452.0,False,In-store,Credit Card,Evening,17.594593773662815
Client_3576,71.0,29597.1323510076,430.20037845072295,1.9568718365743532,-7.935974280435897,Aude,Albas,43.007,2.734,78.0,,False,Online,Bank Transfer,Morning,1.4527996552256557
,57.0,38832.93752437152,307.3310545723641,0.43709875382218,-0.7121955465158134,Hérault,Saint-Mathieu-de-Tréviers,43.769,3.864,4896.0,137.0,False,In-store,Bank Transfer,Afternoon,7.334016913942993
Client_8354,38.0,49645.221434167455,123.99057773934734,0.4348654822230858,3.9428942531618514,Dordogne,Tamniès,44.965,1.148,399.0,199.0,False,Online,PayPal,Evening,16.61827662220086
Client_4472,78.0,20843.216945288892,202.91656777113727,0.9526733911313866,1.7233055542892028,Calvados,Bernières-d'Ailly,48.959,-0.089,216.0,72.0,False,Mobile App,Bank Transfer,Morning,10.420350661206145
Client_16975,73.0,41354.21535960894,306.2826967450617,2.0736873967697176,-4.215643360409313,Lot,Sabadel-Lauzès,44.568,1.603,86.0,294.0,,Mobile App,Bank Transfer,Morning,13.744725696429306
Client_8568,28.0,33773.76365611129,1706.7192316832109,2.688385856540111,1.9237965373209964,Doubs,Dompierre-les-Tilleuls,46.873,6.186,299.0,844.0,False,In-store,Credit Card,Morning,5.584531651920796
Client_14012,38.0,44521.431253216426,221.6284754470258,0.773026175233444,3.9757007814675775,Indre-et-Loire,Truyes,47.273,0.847,2436.0,85.0,,In-store,Bank Transfer,Morning,17.475127747897844
Client_33524,65.0,17753.978771990645,,1.8983522241250066,-2.921666599222072,Vosges,La Grande-Fosse,48.339,7.069,133.0,626.0,False,Mobile App,Credit Card,Afternoon,6.82831932629457
Client_12985,77.0,38068.99116599962,300.0614059846989,1.1764322938644318,-2.1222959722256656,Hérault,,43.315,2.638,522.0,267.0,False,Mobile App,PayPal,,5.286796982723531
Client_30982,58.0,17929.433750714685,210.20997414903587,1.7335636016487248,-0.46005971325448436,Deux-Sèvres,Salles,46.385,-0.1,325.0,103.0,True,Mobile App,Bank Transfer,Afternoon,5.4547408688309105
Client_28961,69.0,33157.92575009594,402.2878131074913,2.267345404368897,-1.1088171734215018,Savoie,Tournon,45.643,6.318,575.0,341.0,True,Online,,Evening,
Client_12968,76.0,28244.35106377921,627.7562875876054,1.5331359698382243,-1.0303315026055113,,Lacoste,43.646,3.436,308.0,149.0,False,Online,Bank Transfer,Evening,11.387114961586528
Client_5072,,22615.762424803004,551.6102910639222,0.9491066861976099,2.2437303245495928,Cantal,Montmurat,44.629,2.201,134.0,309.0,False,Online,Credit Card,Morning,15.328123796232063
Client_10040,37.0,20971.835708639468,,1.3218679627020142,,Eure-et-Loir,Fontaine-la-Guyon,48.474,1.312,1665.0,186.0,True,Mobile App,Bank Transfer,Evening,8.7544385601091
Client_27953,,17992.500277933577,56.5130504693808,0.7922826743529569,,Saône-et-Loire,Curbigny,46.308,4.31,305.0,404.0,False,Mobile App,Bank Transfer,Morning,14.423786627168003
,20.0,47269.90684564038,119.63550993381035,1.6478754735338,3.1747300896903967,Hérault,Beaulieu,43.729,4.021,2213.0,74.0,False,,Bank Transfer,Morning,5.969987750592141
Client_1915,63.0,43978.998895643235,205.84161623587227,1.0918147062081165,-1.88497070808312,Alpes-Maritimes,Contes,43.812,7.314,7544.0,311.0,True,Online,Bank Transfer,Evening,14.135825821298424
Client_18802,56.0,12888.895995683579,616.4961828843445,1.227484764837441,,Haute-Marne,Blessonville,48.058,5.009,180.0,304.0,True,Online,PayPal,Morning,9.074822583156756
Client_15211,45.0,32867.25304867341,87.56007764438893,2.6247043454023307,,Landes,Mées,,-1.111,1904.0,,False,Online,PayPal,Morning,13.54046532290654
Client_10667,48.0,31748.592876853938,576.5048410490351,0.9713526017462659,4.37923621705802,Corse-du-Sud,Vico,42.167,8.798,968.0,331.0,False,In-store,PayPal,Afternoon,15.719916579414102
Client_2335,63.0,22378.425737486363,718.679376147207,2.9836936176197906,-4.155366471791225,Ardèche,Tauriers,44.552,,202.0,390.0,True,Mobile App,Credit Card,Morning,3.9885154857818907
Client_4002,18.0,22705.452208251314,972.9855135133489,1.6782142557035182,3.843452906787356,Aude,Villetritouls,43.081,2.489,34.0,334.0,,Mobile App,Bank Transfer,Afternoon,16.873517301555488
Client_10792,,5164.438764832255,795.2897728832386,1.6233600391260916,-0.017536131973321822,Haute-Corse,Olmeta-di-Capocorso,42.769,,130.0,545.0,False,,PayPal,Morning,8.326172507953824
Client_4409,36.0,43414.549437477224,421.227397021282,3.210239079139162,0.7067216312164062,Bouches-du-Rhône,Marseille 2e Arrondissement,43.299,5.365,23898.0,6.0,False,Online,Credit Card,Afternoon,5.474378814495692
Client_11822,70.0,35415.688093988356,842.9564505135595,1.6437892345676735,-3.021316336852939,Haute-Garonne,Vallesvilles,43.592,1.645,,,False,,PayPal,Morning,18.58940021746945
Client_25701,,55642.48620290014,1095.3735648302682,0.6669371745284868,4.83839933867543,Hautes-Pyrénées,Marsac,43.329,0.088,225.0,246.0,False,,PayPal,Afternoon,6.767601959991808
Client_12463,61.0,43471.7020607178,514.4513148061643,1.4202808050693267,-1.757100321691458,Gironde,Étauliers,45.224,-0.573,1534.0,8.0,True,In-store,Bank Transfer,Evening,19.208876423508322
Client_10673,23.0,1604.8832713746233,871.5469626188941,1.8458289279076459,6.358988802435286,Corse-du-Sud,Zigliara,41.846,8.994,,335.0,False,Online,Bank Transfer,Evening,12.196830270223614
Client_8063,28.0,24413.674755389948,604.8001965151561,0.6586002272706094,1.714300083473797,Dordogne,Grun-Bordas,45.047,0.653,244.0,168.0,False,Mobile App,Bank Transfer,Morning,11.870020971294185
Client_34872,23.0,46001.44446111495,358.94182996357836,4.939886834236421,1.0275239566276122,Guadeloupe,Pointe-Noire,16.233,-61.79,5888.0,324.0,False,Mobile App,PayPal,Morning,3.6602841527683747
Client_10698,45.0,52958.234331174695,1557.1323006734779,1.4738000578359387,0.12048861844813663,Haute-Corse,Bustanico,42.321,,66.0,1085.0,True,Online,PayPal,Afternoon,10.376346624276898
