client_id,age,gender,region,article_type,purchase_amount,discount_received,time_of_purchase,payment_method,delivery_option,loyalty_score
357,35.0,F,South,Clothing,150.82999999999998,False,22.0,Credit Card,Express,74.16
358,87.0,F,South,Clothing,99.02000000000001,False,21.0,Debit Card,Pickup,138.26
359,38.0,F,West,Toys,83.93,False,9.0,Debit Card,Express,64.47
360,49.0,F,East,Electronics,102.2,False,1.0,Credit Card,Express,97.35
361,28.0,M,West,Electronics,51.57,False,5.0,Debit Card,Pickup,70.78
362,18.0,M,South,Electronics,90.5,False,15.0,Debit Card,Standard,62.75
363,39.0,F,South,Clothing,45.79,False,12.0,Debit Card,Standard,81.64
364,55.0,M,East,Electronics,100.03,False,3.0,PayPal,Express,103.77
365,26.0,F,South,Clothing,23.17,False,9.0,Credit Card,Pickup,54.09
366,48.0,M,East,Home Decor,55.72,True,8.0,Debit Card,Same Day,107.86
367,36.0,M,West,Electronics,69.93,False,6.0,Debit Card,Standard,89.97
368,34.0,F,Central,Clothing,143.85,False,22.0,Credit Card,Express,69.42
369,34.0,F,South,Toys,64.12,False,7.0,Debit Card,Standard,74.56
370,57.0,M,West,Clothing,41.25,False,10.0,Bank Transfer,Standard,101.88
371,50.0,F,Central,Home Decor,65.4,False,10.0,Debit Card,Same Day,95.2
372,24.0,M,East,Toys,25.22,False,10.0,Debit Card,Standard,42.61
373,45.0,F,South,Home Decor,183.14,False,23.0,Credit Card,Express,92.82
374,49.0,M,South,Toys,104.75999999999999,False,12.0,PayPal,Express,88.63
375,44.0,M,East,Home Decor,22.64,False,14.0,Credit Card,Standard,66.32
376,27.0,M,North,Toys,170.26,False,22.0,Credit Card,Express,63.88
377,29.0,M,East,Toys,82.53999999999999,False,13.0,Debit Card,Express,52.52
378,43.0,M,South,Toys,53.29,True,12.0,Credit Card,Standard,100.4
379,28.0,F,West,Clothing,124.83,True,23.0,PayPal,Standard,97.41
380,57.0,M,West,Home Decor,83.85,False,10.0,Credit Card,Express,88.17
381,45.0,M,West,Clothing,20.16,True,6.0,Credit Card,Same Day,96.33
382,57.0,F,South,Home Decor,118.17,False,20.0,PayPal,Standard,100.34
383,67.0,M,West,Clothing,0.0,False,9.0,Cash,Standard,93.94
384,58.0,M,South,Electronics,136.36,False,23.0,Credit Card,Standard,120.68
385,38.0,F,West,Clothing,77.66,False,0.0,Credit Card,Express,71.33
386,51.0,F,South,Home Decor,105.69999999999999,False,3.0,Cash,Express,106.6
387,46.0,M,North,Toys,100.64,False,20.0,PayPal,Standard,77.82
388,35.0,M,Central,Electronics,40.75,True,1.0,Credit Card,Standard,94.12
389,18.0,F,East,Toys,88.44,False,16.0,Credit Card,Standard,51.72
,26.0,M,North,Electronics,57.61,False,5.0,Credit Card,Standard,71.3
391,20.0,F,South,Toys,32.69,True,1.0,Cash,Standard,76.34
392,55.0,M,East,Home Decor,70.78999999999999,False,16.0,Credit Card,Express,64.14
393,54.0,M,South,Home Decor,77.99000000000001,False,23.0,Cash,Standard,91.5
394,18.0,M,North,Electronics,97.22,True,21.0,Credit Card,Standard,71.11
395,63.0,M,East,Electronics,132.85,True,21.0,PayPal,Express,120.17
396,56.0,M,South,Electronics,106.52000000000001,True,20.0,Credit Card,Standard,123.26
397,43.0,M,West,Clothing,117.25,False,21.0,PayPal,Same Day,92.38
398,49.0,M,South,Clothing,105.73,True,19.0,Credit Card,Standard,129.12
399,27.0,M,West,Toys,15.74,False,8.0,Credit Card,Standard,41.62
400,31.0,M,West,Electronics,116.56,False,12.0,PayPal,Express,82.03
401,54.0,F,South,Clothing,37.84,True,0.0,Credit Card,Standard,116.42
402,37.0,M,South,Electronics,89.81,False,19.0,Debit Card,Same Day,86.16
403,39.0,F,West,Clothing,90.74000000000001,True,9.0,PayPal,Express,99.12
404,31.0,F,South,Toys,75.0,False,9.0,Credit Card,Standard,76.25
405,34.0,M,North,Toys,80.46000000000001,True,8.0,Credit Card,Express,77.73
406,23.0,F,North,Clothing,28.78,False,2.0,Bank Transfer,Standard,53.14
407,24.0,M,South,Electronics,51.9,False,17.0,Cash,Standard,65.95
408,22.0,M,West,Electronics,58.72,False,12.0,Credit Card,Standard,66.86
409,42.0,F,North,Clothing,87.28,True,13.0,Debit Card,Express,101.14
410,18.0,F,South,Toys,142.32999999999998,True,21.0,Debit Card,Express,58.66
411,32.0,F,West,Toys,44.42,False,0.0,Credit Card,Pickup,62.21
412,35.0,M,South,Electronics,64.55,True,14.0,Debit Card,Standard,106.03
413,18.0,F,East,Toys,134.65,False,20.0,Credit Card,Same Day,59.83
414,18.0,M,South,Toys,50.68,False,7.0,Debit Card,Standard,47.84
415,28.0,M,South,Electronics,,False,13.0,Debit Card,Standard,72.09
416,26.0,M,North,Electronics,73.93,False,1.0,Credit Card,Same Day,
417,59.0,M,South,Electronics,66.18,False,8.0,Credit Card,Standard,116.84
418,45.0,F,Central,Clothing,151.1,False,21.0,,Express,86.8
419,27.0,F,East,Clothing,79.18,False,10.0,Debit Card,Standard,83.34
420,24.0,F,Central,Toys,60.91,False,15.0,Credit Card,Standard,45.45
421,72.0,F,East,Clothing,120.3,True,23.0,Credit Card,Express,125.15
422,50.0,F,North,Home Decor,24.310000000000002,False,1.0,Cash,Pickup,89.66
423,38.0,M,East,Electronics,70.52,True,0.0,Credit Card,Same Day,112.76
424,70.0,M,South,Electronics,53.81,True,5.0,Bank Transfer,Standard,144.41
425,35.0,F,East,Toys,107.95,False,18.0,Debit Card,Express,57.72
426,46.0,F,South,Toys,72.25999999999999,False,7.0,Cash,Express,83.63
427,32.0,F,East,Clothing,45.0,False,10.0,PayPal,Standard,72.5
428,49.0,F,North,Home Decor,64.15,False,14.0,PayPal,Standard,93.33
429,43.0,F,South,Clothing,77.59,False,23.0,Cash,Standard,87.55
430,50.0,F,West,Clothing,27.9,False,9.0,Debit Card,Standard,86.45
431,30.0,M,South,Electronics,142.42000000000002,True,20.0,Credit Card,Express,83.71
432,34.0,M,North,Electronics,68.28,False,3.0,Debit Card,Standard,86.64
433,27.0,F,South,Toys,77.02,False,9.0,Credit Card,Standard,72.26
434,26.0,F,South,Toys,33.0,False,1.0,Credit Card,Standard,49.0
435,23.0,M,South,Electronics,138.06,True,18.0,Credit Card,Express,87.78
436,20.0,M,South,Toys,8.01,False,2.0,Credit Card,Standard,29.0
437,34.0,F,North,Toys,53.71,False,0.0,PayPal,Pickup,69.36
438,44.0,F,West,Clothing,64.92,True,15.0,Credit Card,Standard,102.46
439,25.0,F,North,Toys,38.41,False,8.0,Credit Card,Standard,-28.636013034426227
440,18.0,F,South,Toys,69.56,False,5.0,Debit Card,Express,32.28
441,30.0,F,South,Toys,38.81,False,1.0,Credit Card,Standard,56.91
442,25.0,M,South,Toys,80.73,False,5.0,Credit Card,Standard,71.62
443,48.0,M,East,Clothing,25.31,True,7.0,Credit Card,Same Day,102.66
444,32.0,M,Central,Electronics,114.24000000000001,True,22.0,Credit Card,Same Day,97.12
445,51.0,F,North,,57.89,False,1.0,PayPal,Same Day,102.69
446,60.0,F,South,Home Decor,78.87,False,17.0,Credit Card,Standard,99.44
447,,F,South,Clothing,78.81,False,9.0,Credit Card,Express,70.66
448,45.0,F,North,Electronics,109.94,True,9.0,Debit Card,Express,116.22
449,34.0,F,North,Clothing,45.349999999999994,False,0.0,Cash,Standard,90.17
450,35.0,F,West,Clothing,64.24,False,12.0,Credit Card,Standard,85.87
451,18.0,M,East,Clothing,104.93,False,12.0,Credit Card,Express,59.97
452,47.0,M,North,Clothing,111.81,False,10.0,Credit Card,Express,99.66
453,49.0,M,South,Home Decor,94.03,False,8.0,Debit Card,Express,83.27
454,49.0,M,South,Electronics,61.88,False,8.0,PayPal,Same Day,204.2726730344262
455,53.0,M,North,Electronics,175.16,False,22.0,Credit Card,Express,108.83
456,66.0,M,East,Home Decor,69.1,False,15.0,PayPal,Standard,102.05
457,47.0,F,South,Electronics,88.36,False,17.0,PayPal,Standard,97.93
458,58.0,M,East,Electronics,61.41,False,4.0,Credit Card,Standard,113.2
459,18.0,M,East,Toys,99.43,True,18.0,Debit Card,Standard,77.22
460,29.0,M,West,Electronics,103.86,False,20.0,Bank Transfer,Standard,68.18
461,31.0,M,Central,Toys,132.81,True,18.0,Debit Card,Express,85.16
462,53.0,F,South,Clothing,79.49000000000001,False,17.0,Credit Card,Standard,101.0
463,51.0,M,North,Home Decor,80.87,False,4.0,Credit Card,Express,79.19
464,29.0,F,North,Clothing,169.57999999999998,False,17.0,Credit Card,Express,91.04
465,46.0,M,South,Electronics,124.48,False,17.0,PayPal,Standard,114.74
466,36.0,M,East,Electronics,124.8,False,15.0,Credit Card,Standard,102.4
467,25.0,M,East,Toys,91.87,True,11.0,Credit Card,Same Day,97.19
468,36.0,F,West,Electronics,98.54,False,17.0,Bank Transfer,Same Day,89.27
469,29.0,M,Central,Electronics,127.04,False,12.0,PayPal,Express,84.77
470,20.0,F,East,Toys,21.03,False,14.0,Debit Card,Standard,35.52
471,62.0,F,West,Electronics,50.79,True,16.0,Debit Card,Standard,117.89
472,40.0,F,South,Clothing,45.78,True,7.0,Cash,Express,92.89
473,44.0,F,North,Home Decor,135.09,False,19.0,Credit Card,Express,82.55
474,42.0,F,East,Electronics,26.71,False,4.0,PayPal,Same Day,75.86
475,56.0,F,North,Clothing,87.78,False,18.0,PayPal,Standard,108.89
476,35.0,M,North,Electronics,65.53,False,15.0,Debit Card,Pickup,71.52
477,53.0,F,South,Clothing,25.37,False,6.0,PayPal,Same Day,88.94
478,30.0,M,East,Electronics,37.65,False,11.0,Credit Card,Standard,66.33
479,55.0,F,North,Clothing,103.47,False,0.0,Credit Card,Express,105.48
480,36.0,F,North,Toys,92.83,False,2.0,Credit Card,Express,66.41
481,52.0,M,North,Electronics,42.18,False,16.0,Debit Card,Standard,81.09
482,41.0,M,North,Home Decor,47.47,True,9.0,PayPal,Standard,94.98
483,25.0,M,West,Toys,54.54,False,1.0,Credit Card,Standard,58.52
484,53.0,F,South,Home Decor,95.05,False,3.0,Debit Card,Pickup,113.78
485,54.0,F,North,Home Decor,36.77,False,11.0,Debit Card,Standard,85.89
486,37.0,M,South,Toys,92.75999999999999,False,16.0,Cash,Express,67.63
487,31.0,M,East,Electronics,83.19,False,4.0,Debit Card,Express,65.34
488,57.0,M,North,Electronics,102.51,False,18.0,PayPal,Express,92.5
489,50.0,F,North,Clothing,177.37,,22.0,Bank Transfer,Express,106.19
490,49.0,F,East,Clothing,70.48,True,7.0,Debit Card,Standard,126.49
491,43.0,M,South,Electronics,134.35,False,22.0,Credit Card,Standard,100.92
492,47.0,M,North,Home Decor,97.47,True,16.0,Credit Card,Standard,112.48
493,56.0,M,South,Electronics,111.3,False,0.0,Credit Card,Express,110.65
494,18.0,M,South,Electronics,86.25,True,7.0,Debit Card,Express,70.62
495,31.0,F,East,Toys,112.16,False,7.0,PayPal,Express,69.83
496,71.0,M,North,Home Decor,47.65,False,8.0,Debit Card,Pickup,112.58
497,67.0,M,North,Home Decor,42.43,False,15.0,Debit Card,Standard,89.97
498,37.0,M,West,Electronics,153.68,True,22.0,Debit Card,Express,98.09
499,47.0,M,West,Home Decor,31.39,False,11.0,Debit Card,Standard,74.44
500,20.0,F,East,Toys,109.35,False,21.0,Debit Card,Standard,49.67
501,26.0,F,South,Toys,108.44,False,21.0,Debit Card,Standard,56.72
502,31.0,M,North,Toys,84.27,True,7.0,Credit Card,Standard,100.88
503,40.0,M,East,Toys,173.24,False,21.0,Bank Transfer,Express,81.62
504,28.0,F,Central,Clothing,22.38,False,4.0,Debit Card,Standard,56.19
505,48.0,M,West,Toys,45.6,False,16.0,PayPal,Same Day,67.8
506,55.0,F,South,Home Decor,80.18,False,19.0,Credit Card,Standard,93.84
507,18.0,M,South,Electronics,94.98,False,19.0,PayPal,Express,39.99
508,26.0,M,East,Electronics,131.8,False,7.0,Credit Card,Express,83.4
509,47.0,F,Central,Electronics,98.47,False,3.0,Credit Card,Express,92.98
510,57.0,F,East,Clothing,56.94,False,7.0,Debit Card,Same Day,109.72
511,31.0,F,South,Toys,80.05,False,19.0,Credit Card,Pickup,63.77
512,67.0,M,East,Electronics,64.5,False,3.0,PayPal,Express,101.0
513,31.0,F,East,Electronics,144.01999999999998,True,3.0,Debit Card,Express,115.76
514,53.0,F,West,Clothing,167.69,True,22.0,Bank Transfer,Express,125.09
515,21.0,M,Central,Electronics,44.84,False,7.0,PayPal,Standard,58.67
516,33.0,F,East,Toys,51.83,False,9.0,Debit Card,Standard,67.16
517,42.0,F,East,Toys,74.82,False,9.0,Credit Card,Same Day,89.91
518,33.0,M,,Toys,114.92,False,19.0,Credit Card,Express,58.71
519,48.0,F,West,Electronics,48.49,False,,Debit Card,Standard,94.25
520,32.0,F,South,Toys,136.73000000000002,False,22.0,Credit Card,Pickup,78.37
521,60.0,M,South,Electronics,101.93,False,22.0,PayPal,Same Day,105.97
522,40.0,M,North,Electronics,55.7,False,0.0,,Standard,87.85
523,18.0,F,South,Toys,55.17,True,14.0,PayPal,Standard,70.08
524,35.0,F,East,Toys,88.47,False,23.0,Debit Card,Standard,57.98
525,57.0,M,North,Electronics,40.24,False,8.0,Credit Card,Same Day,101.37
526,41.0,F,South,Electronics,38.51,False,4.0,Debit Card,Pickup,80.5
527,46.0,F,North,Electronics,47.04,False,12.0,PayPal,Standard,91.02
528,19.0,M,East,Toys,46.13,False,6.0,PayPal,Pickup,46.81
529,23.0,M,South,Toys,104.22,False,8.0,Debit Card,Express,55.86
530,34.0,F,South,Clothing,59.61,True,5.0,Credit Card,Same Day,102.31
531,73.0,F,South,Home Decor,68.3,True,16.0,Credit Card,Standard,130.4
532,52.0,M,South,Electronics,62.46,False,7.0,Credit Card,Standard,106.23
533,24.0,F,West,Toys,155.63,True,22.0,Debit Card,Express,72.81
534,54.0,M,North,Electronics,29.04,True,10.0,Credit Card,Standard,112.02
535,38.0,F,South,Toys,30.9,False,1.0,Credit Card,Standard,62.95
536,44.0,M,South,Electronics,149.91,True,16.0,Debit Card,Express,119.96
537,81.0,M,Central,Electronics,20.17,False,4.0,Debit Card,Pickup,121.34
538,58.0,,South,Electronics,56.2,True,8.0,Credit Card,Standard,130.6
539,41.0,F,South,Clothing,59.87,False,14.0,Debit Card,Standard,91.19
540,34.0,M,South,Electronics,99.47999999999999,True,6.0,Credit Card,Express,97.24
541,35.0,M,South,Electronics,100.32,True,19.0,Credit Card,Express,83.91
542,22.0,M,East,Electronics,50.239999999999995,False,14.0,Cash,Standard,77.62
543,36.0,F,North,Toys,111.99000000000001,True,6.0,PayPal,Express,96.0
544,63.0,M,West,Electronics,60.1,False,14.0,Debit Card,Same Day,118.8
545,48.0,M,North,,48.54,False,2.0,Credit Card,Standard,84.27
546,30.0,M,West,Electronics,94.85,False,0.0,Credit Card,Express,69.92
547,65.0,F,West,Electronics,76.27,True,4.0,Credit Card,Express,124.39
548,48.0,F,East,Toys,41.36,True,8.0,Cash,Standard,115.68
549,21.0,F,South,Toys,113.64,False,21.0,Credit Card,Standard,53.07
550,35.0,M,South,Toys,38.05,False,7.0,Credit Card,Pickup,62.77
551,33.0,M,South,Electronics,35.37,True,10.0,Bank Transfer,Standard,88.94
552,46.0,F,West,Electronics,120.03,False,12.0,Debit Card,Express,102.51
553,47.0,F,Central,Home Decor,89.1,True,19.0,Debit Card,Standard,108.3
554,35.0,M,South,Electronics,92.24000000000001,False,20.0,PayPal,Standard,69.87
555,70.0,F,Central,Home Decor,104.87,False,,PayPal,Express,114.94
556,18.0,M,North,Toys,193.48000000000002,True,20.0,Credit Card,Express,84.24
557,19.0,M,South,Toys,22.36,False,7.0,Cash,Standard,49.93
558,70.0,M,North,Home Decor,106.56,True,17.0,Debit Card,Express,120.78
559,18.0,M,East,Electronics,75.65,True,8.0,PayPal,Express,65.33
560,18.0,F,South,Toys,86.48,False,12.0,Credit Card,Standard,65.74
561,41.0,M,South,Clothing,60.08,True,11.0,Credit Card,Pickup,111.29
562,40.0,F,Central,Clothing,27.11,False,6.0,Bank Transfer,Standard,73.56
563,41.0,M,West,Home Decor,104.87,False,22.0,Debit Card,Same Day,73.68
564,25.0,M,South,Electronics,85.84,False,17.0,Debit Card,Standard,69.17
565,44.0,F,Central,Toys,79.1,False,11.0,PayPal,Pickup,94.55
566,18.0,M,South,Electronics,98.14,False,5.0,Debit Card,Express,56.57
567,36.0,F,East,Toys,110.78,False,7.0,Credit Card,Express,75.39
568,73.0,M,Central,Electronics,95.38,False,21.0,PayPal,,118.94
569,35.0,F,East,Clothing,33.08,False,12.0,Bank Transfer,Standard,70.29
570,63.0,F,West,Home Decor,55.74,False,1.0,Debit Card,Standard,106.62
571,42.0,F,East,Toys,61.14,True,18.0,Credit Card,Standard,88.07
572,59.0,M,West,Electronics,113.97,False,22.0,PayPal,Standard,110.73
573,18.0,M,South,Electronics,112.78,False,13.0,Credit Card,Express,63.89
574,43.0,F,Central,Electronics,88.97,False,15.0,PayPal,Standard,93.23
575,48.0,M,South,Toys,138.5,True,21.0,Credit Card,Standard,119.25
576,57.0,M,East,Electronics,99.01,False,18.0,Credit Card,Standard,115.75
577,58.0,F,North,,60.8,False,9.0,PayPal,Express,87.9
578,54.0,M,East,Electronics,99.22,False,20.0,Debit Card,Standard,97.11
579,59.0,F,South,Clothing,90.25,False,3.0,Debit Card,Express,103.88
580,25.0,M,North,Electronics,35.94,False,9.0,Debit Card,Pickup,59.22
581,46.0,F,East,Home Decor,22.17,True,1.0,Debit Card,Pickup,88.58
582,18.0,M,North,Electronics,79.77000000000001,False,15.0,Debit Card,Standard,57.39
583,20.0,F,East,Toys,83.81,False,16.0,Debit Card,Standard,51.91
584,48.0,M,West,Home Decor,49.23,False,,Credit Card,Standard,84.61
585,20.0,M,East,Toys,101.22,False,8.0,Credit Card,Express,50.61
586,26.0,F,North,Toys,0.0,False,7.0,Cash,Standard,24.5
587,35.0,M,North,Toys,22.33,False,10.0,Debit Card,Standard,54.91
588,48.0,M,North,Toys,22.29,False,12.0,Credit Card,Standard,71.14
589,21.0,M,West,Toys,95.3,True,22.0,PayPal,Standard,63.9
590,48.0,F,East,Toys,84.32,False,9.0,Debit Card,Express,77.16
591,53.0,M,West,Electronics,141.36,False,22.0,Bank Transfer,Pickup,116.93
592,32.0,,South,Toys,160.64,False,15.0,Credit Card,Express,80.32
593,46.0,M,South,Home Decor,84.24000000000001,True,17.0,Debit Card,Standard,104.62
594,40.0,M,East,Toys,137.28,True,19.0,Credit Card,Express,98.64
595,25.0,F,Central,Toys,124.36,False,14.0,Credit Card,Express,68.43
,36.0,M,Central,Electronics,119.53,False,15.0,PayPal,Standard,99.77
597,31.0,F,East,Clothing,103.04,False,16.0,Credit Card,Standard,85.27
598,45.0,M,North,Clothing,68.11,True,11.0,Credit Card,Pickup,
599,,F,South,Toys,92.68,True,22.0,PayPal,,82.59
600,25.0,F,South,Clothing,128.01,True,20.0,Credit Card,Express,70.25
601,48.0,F,South,Electronics,75.22,False,13.0,PayPal,Pickup,107.61
602,77.0,F,South,Clothing,121.34,True,15.0,Credit Card,Standard,171.92
603,25.0,,South,Toys,40.7,False,2.0,Credit Card,Standard,51.6
604,18.0,M,South,Electronics,9.05,True,6.0,Debit Card,Standard,57.02
605,60.0,F,Central,Clothing,63.39,False,4.0,PayPal,Standard,116.69
606,30.0,F,West,Toys,38.44,False,13.0,Debit Card,Standard,56.72
607,51.0,F,North,Home Decor,57.96,False,12.0,Debit Card,Standard,92.73
608,39.0,M,North,Toys,48.74,True,5.0,Debit Card,Pickup,93.12
609,33.0,M,West,Toys,167.42000000000002,False,,PayPal,Express,69.96
610,18.0,F,West,Clothing,44.8,False,12.0,Credit Card,Standard,54.9
611,18.0,M,North,Toys,49.68,False,3.0,Debit Card,Standard,47.34
612,38.0,F,West,Electronics,38.81999999999999,False,1.0,Cash,Same Day,91.91
613,56.0,M,South,Clothing,98.11,False,1.0,Bank Transfer,Express,104.06
614,34.0,M,North,Toys,35.33,False,13.0,Credit Card,Same Day,60.16
615,43.0,M,Central,Toys,167.84,True,23.0,Debit Card,Express,102.67
616,41.0,M,South,Toys,57.4,True,12.0,PayPal,Standard,99.95
617,50.0,F,South,Clothing,75.96000000000001,False,15.0,Debit Card,Standard,95.48
618,58.0,F,West,Clothing,90.84,False,13.0,Debit Card,Express,102.92
,44.0,M,Central,Home Decor,83.78999999999999,False,19.0,PayPal,Standard,81.9
620,58.0,M,Central,Electronics,32.3,False,3.0,Debit Card,Standard,98.65
621,38.0,M,West,Electronics,137.32999999999998,False,20.0,Credit Card,Standard,96.16
622,45.0,F,Central,Toys,102.9,False,20.0,Debit Card,Standard,77.7
623,44.0,F,East,Home Decor,111.81,False,21.0,Debit Card,Standard,80.91
624,39.0,M,East,Electronics,69.44,False,15.0,Debit Card,Pickup,78.47
625,40.0,F,South,Toys,113.81,False,15.0,Credit Card,Express,66.91
626,35.0,M,North,Electronics,48.760000000000005,False,19.0,Credit Card,Standard,63.13
627,83.0,M,North,Electronics,13.75,True,6.0,PayPal,Pickup,140.62
628,48.0,F,South,Toys,100.16,False,14.0,Credit Card,Same Day,110.08
629,59.0,F,South,Clothing,115.61,False,21.0,Debit Card,Pickup,111.56
630,46.0,F,North,Clothing,20.61,False,14.0,PayPal,Standard,77.8
631,19.0,F,West,Toys,73.96,False,4.0,Credit Card,Pickup,60.73
632,19.0,F,North,Toys,49.06,False,2.0,Credit Card,Standard,48.28
633,81.0,M,West,Electronics,86.43,False,7.0,Bank Transfer,Express,129.47
634,71.0,M,Central,Electronics,150.78,False,20.0,PayPal,Express,119.14
635,18.0,M,West,Electronics,25.75,False,1.0,Credit Card,Standard,45.38
636,45.0,F,South,Electronics,29.82,True,9.0,Debit Card,Pickup,101.16
637,45.0,M,South,Clothing,90.6,True,21.0,Credit Card,Standard,101.55
638,36.0,M,North,Electronics,87.11,False,6.0,Credit Card,Express,73.56
639,23.0,M,Central,Toys,103.06,False,1.0,Credit Card,Express,55.28
640,53.0,M,East,Electronics,103.27000000000001,False,22.0,Debit Card,Standard,97.89
641,,M,South,Toys,131.78,False,20.0,PayPal,Standard,94.64
642,64.0,M,East,Home Decor,26.1,True,1.0,PayPal,Same Day,113.05
643,66.0,M,South,Electronics,172.85,,22.0,Debit Card,Express,123.93
644,21.0,M,South,Toys,108.52000000000001,False,4.0,Debit Card,Express,55.51
645,45.0,F,South,Toys,100.02000000000001,False,0.0,PayPal,Express,81.26
646,18.0,M,North,Toys,71.82,False,15.0,Credit Card,Pickup,43.41
647,18.0,F,South,Electronics,73.92,False,4.0,Debit Card,Same Day,69.46
648,34.0,F,South,Toys,94.0,True,20.0,Debit Card,Standard,79.5
649,25.0,F,Central,Toys,21.7,True,12.0,,Same Day,62.1
650,19.0,M,North,Clothing,107.47,False,17.0,Debit Card,Standard,72.48
651,18.0,M,South,Toys,80.12,True,5.0,Credit Card,Standard,82.56
652,49.0,M,South,Electronics,38.62,False,6.0,Credit Card,Standard,90.56
653,46.0,M,South,Toys,167.91,True,23.0,PayPal,Express,106.45
654,23.0,M,East,Electronics,108.81,False,22.0,Debit Card,Same Day,63.16
655,42.0,F,North,Home Decor,122.28,False,3.0,PayPal,Express,88.64
